path,origin,note
checkpoints/V165/E0_FISCAL_AGN_REPORT_INDEX_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BODEN_BUYBACK_AWARDS_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BODEN_BUYBACK_TENDERS_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BODEN_SERVICE_BRIDGE_2007_2012_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BODEN_STOCK_BRIDGE_2007_2012_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BUYBACK_APPROX_AGGREGATE_BRIDGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BUYBACK_DEBT_ACCOUNTING_BRIDGE_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BUYBACK_PROGRAM_EVENTS_2005_2009_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_BUYBACK_SETTLEMENT_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_EXCESS_GROWTH_BUYBACK_REFERENCE_2006_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_GDP_UNITS_REPURCHASE_SCOPE_BRIDGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_MECHANISM_LEDGER_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_METHOD_BREAKS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_PUBLIC_BUYBACK_AWARDS_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_PUBLIC_BUYBACK_CALLS_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_PUBLIC_BUYBACK_TENDERS_2008_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_Q4_DISCOUNT_PESOS_VALUATION_BRIDGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_Q4_EXCHANGE_BOND_STOCK_MOVEMENTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_RECONSTRUCTION_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_STOCK_FLOW_BRIDGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_STRIP_BUYBACK_AWARDS_2009_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_STRIP_BUYBACK_OFFERS_2009_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_STRIP_BUYBACK_SUMMARY_2009_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_TRANSACTION_LEDGER_2004_2006_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FISCAL_TRANSACTION_LEDGER_2007_2012_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FOREIGN_PAYMENT_COMMISSION_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_FORM_SCOPE_NEGATIVE_CONTROLS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_GDP_UNITS_CONTRACTUAL_TIMELINE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_GDP_UNITS_PAYMENT_VS_REPURCHASE_SEPARATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_GSEYP_GSEPYPF_ACRONYM_CAUTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_GSEYP_GSEPYPF_NARROWING_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_GSEYP_GSPF_OFFICIAL_GLOSSARY_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_INFORMATION_REQUEST_TRACEABILITY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_INSTITUTIONAL_REQUEST_PACKAGE_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_LOCAL_PRIMARY_SOURCE_CENSUS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_MECON_CURRENT_DISCLOSURE_AND_AIP_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_NEGATIVE_RESPONSE_ADEQUACY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_OFFICIAL_2008_PLACEMENTS_XLS_SCOPE_AUDIT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_ONCP_SIGADE_RECORD_PRODUCER_CONTROL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PAYMENT_STAGE_SEPARATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PLAN_2009_ANNEX_G_PUBLIC_NEGATIVE_AND_EXACT_DATE_GATE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PLAN_2009_PRELIMINARY_FINAL_APPROVAL_WORKFLOW_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PLANNING_SUPERVISION_COUNT_CONFLICT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PLANNING_SUPERVISION_REPORT_INVENTORY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PUBLIC_EXECUTIVE_ONLY_ACT_BODY_GAP_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PUBLIC_ROUTE_EXHAUSTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_PUBLIC_SETTLEMENT_RECORD_EXHAUSTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_QUERY_ZERO_RESULT_INTERPRETATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_RECORD_PRODUCER_SYSTEM_MAP_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_IMPUTATION_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_MODALITY_ALLOCATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_PARTICIPANT_AWARD_EVENT_MATRIX_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_PARTICIPANT_CONCENTRATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_PAYMENT_RECORD_TARGET_MATRIX_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_PUBLIC_TENDER_AWARDS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REFERENCE_2006_PUBLIC_TENDER_PARTICIPANT_DISTRIBUTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REPO_COMMISSION_ACCOUNT_LEAD_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REPO_DISPLAY_PRECISION_REASSESSMENT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REPO_PUBLIC_UNROUNDED_SEARCH_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REQUEST_ATTACHMENT_MINIMUM_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REQUEST_CLOSURE_CRITERIA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REQUEST_RESPONSE_REGISTER_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_REQUEST_SEARCH_KEY_MATRIX_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_RES81_LEGACY_TO_ESIDIF_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_EXCEPTION_CERTIFICATION_NONTRANSPOSITION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_MIDYEAR_AXT_AND_EXCEPTION_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_PRODUCER_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_SIGADE_SIDIF_LINK_SYSTEM_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SAF355_UAI_CERTIFICATION_TARGET_BRANCH_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SECURITY_IDENTIFIER_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SETTLEMENT_EVIDENCE_LADDER_SUMMARY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SETTLEMENT_EVIDENCE_LADDER_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_CUT_HISTORICAL_REPOSITORY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_LEGACY_QUERY_AUTHORITY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_NAMED_QUERY_TARGET_MAP_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_SIDIF_CENTRAL_TARGET_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_SLU_LEGAL_CUSTODY_EXPORT_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SICHE_TARGET_QUERY_PLAN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_DUAL_DATABASE_AND_TRANSAF_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_ESIDIF_TEMPORAL_DEPLOYMENT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_LINK_HISTORICAL_RECOVERY_STRATEGY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_LINK_SICHE_REQUEST_OBJECTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_PAID_BENEFICIARY_FILE_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIDIF_TARGET_DOCUMENT_TYPE_AUDIT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGADE_DATA_QUALITY_AND_SIDECAR_RISK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGADE_PAYMENT_ATTRIBUTE_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGADE_Q3_EXCHANGE_BOND_EXTRACT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGADE_SIDIF_DISCLOSURE_LADDER_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGADE_SIDIF_TARGET_DISCLOSURE_TRANSITIONS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGEN_ACCOUNT_2008_REPORT_ARCHIVE_LOCATOR_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGEN_PUBLIC_ACCOUNT_RECORD_FAMILY_AND_IDENTIFIER_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SIGEN_SUPERVISION_AREA_ACRONYM_TIMELINE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SISIO_RECEIPT_AND_ARCHIVE_COMPARATOR_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SISIO_RES15_2006_EXACT_RECORD_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SISIO_SISPE_SYSTEM_SEPARATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_2002_RECONCILIATION_REPORT_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_2005_PAYMENT_COMMISSION_BRANCH_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_AUTOMATIC_EXPENSE_MAPPING_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_BACKUP_AND_SICHE_REQUEST_OBJECTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_BACKUP_RETENTION_DUTY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_BASE_TABLE_DICTIONARY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_C10_RESOURCE_NEGATIVE_CONTROL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_HISTORICAL_RECOVERY_STRATEGY_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_LEGACY_REPORT_EXPORT_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_LOCAL_ADMIN_HISTORY_AND_C55_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_MIGRATION_DOCUMENT_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_REVERSAL_NEGATIVE_CONTROL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_SIDIF_DOCUMENT_TYPE_NARROWING_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SLU_V9_2008_VISUAL_VERSION_CONTROL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SUPERVISION_NOTE_RECIPIENT_LIFECYCLE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_SUPERVISION_REPORT_DELIVERY_METADATA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TARGET_FIRST_STAGE_REQUEST_OBJECTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TARGET_PERIOD_UAI_ECONOMY_DUTY_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TARGET_PRODUCER_ACRONYM_AND_ENTITY_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TGN_BANK_CUT_OUTPUT_AND_NOTE_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TGN_BCRA_2008_PAYMENT_RECORD_CLASSES_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_THREE_PAYMENT_MECHANISM_DECISION_TREE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_TRANSAF_LOT_AND_LOG_REQUEST_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_2008_INSTRUCTIVE_AND_EXECUTED_CERTIFICATION_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_2009_2021_THREE_SOURCE_CERTIFICATION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_COUNT_REPORT_DENOMINATOR_CONTROL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_ECONOMY_2009_REORGANIZATION_VERSION_CHAIN_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_ECONOMY_POST_TARGET_STRUCTURE_AND_DUTIES_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_INSTRUCTION_2_2008_EXACT_ANNEX_AND_SOURCE_MAP_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_LAST_FORM_CUT_SCHEMA_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_MULTI_ENTITY_DENOMINATOR_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_UAI_SIGADE_BACKUP_CUSTODY_ROUTE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_EXACT_PUBLIC_SEARCH_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_IMAGE_VISUAL_CONTROL.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_PDF_VISUAL_CONTROL.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_PUBLIC_SEARCH_NEGATIVE_RESULTS.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_PUBLIC_SEARCH_NEGATIVE_RESULTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_REQUEST_OBJECTS.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_REQUEST_OBJECTS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_SOURCE_BUNDLE.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_V165_WORD_VISUAL_CONTROL.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/E0_WORKPAPER_OWNERSHIP_CUSTODY_AND_ACCESS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/FOUR_LEG_PASS_PANEL_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V165_A_V166.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HISTORICAL_EPISODE_MATRIX_2001_2026_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HISTORICAL_EVIDENCE_COVERAGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HISTORICAL_SOURCE_QUEUE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HSBC_COUNTERPARTY_SPLIT_LIMIT_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HSBC_COUNTERPARTY_SPLIT_LIMIT_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HSBC_SUPPLEMENTAL_ATTACHMENT_EXHAUSTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/HSBC_SUPPLEMENTAL_ATTACHMENT_EXHAUSTION_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/INHERITED_QA_STATUS_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/MARIVA_ENTITY_SPECIFIC_CROSSWALK_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/MARIVA_Q4_FOUR_LEG_PROMOTION_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/qa_v165.py,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/README_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/RECOVERY_QUEUE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_AGN_2018_REPLY_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_BCRA_CRYL_SETTLEMENT_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_BNA_FIRST_STAGE_BLOTTER_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_CAJA_SETTLEMENT_HOLDINGS_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_CNV_CUSTODY_RECORDS_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_ECONOMIA_TESORO_SETTLEMENT_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/REQUEST_SUBMISSION_CHECKLIST_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/RETRIEVAL_LOG_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/SOURCE_REFERENCES_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/STRICT_Q4_FOUR_LEG_COVERAGE_V165.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/V165_BANK_ANALYTIC_SOURCE_BUNDLE.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/V165_PDF_VISUAL_AND_TEXT_CONTROL.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/V165_PDF_VISUAL_CONTROL.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/V165_PUBLIC_SEARCH_LOG.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/V165_SOURCE_BUNDLE.csv,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
checkpoints/V165/VEREDICTO_V165.md,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
source_audit/MASTER_LOCAL_HASH_VALIDATION_V165.csv,generated/updated V165,584-source physical/hash completeness control
source_audit/SOURCE_BACKUP_CENSUS_V165.csv,generated/updated V165,584-source physical/hash completeness control
source_audit/SOURCE_PRESERVATION_MISSING_V165.csv,generated/updated V165,584-source physical/hash completeness control
source_audit/CURRENT_SOURCE_COMPLETENESS_V165.json,generated/updated V165,584-source physical/hash completeness control
checkpoints/V165/MANIFEST_V165.json,generated/updated V165,Banco Rioja full closing-package reconciliation checkpoint
inputs/source_sync/v166/qa_source_sync_v166.py,generated/updated V166,BCRA later-comparative source synchronization
inputs/source_sync/v166/SOURCE_SYNC_FILE_MANIFEST_V166.csv,generated/updated V166,BCRA later-comparative source synchronization
inputs/source_sync/v166/SOURCE_SYNC_PUBLIC_ENDPOINTS_V166.csv,generated/updated V166,BCRA later-comparative source synchronization
inputs/source_sync/v166/SOURCE_SYNC_REPORT_V166.md,generated/updated V166,BCRA later-comparative source synchronization
checkpoints/V166/ARCHIVAL_PROVENANCE_V166.csv,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
checkpoints/V166/AUDITORIA_V166.md,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
checkpoints/V166/BANCO_RIOJA_ADJUSTING_ENTRY_HYPOTHESIS_V166.md,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
checkpoints/V166/BANCO_RIOJA_BCRA_IEF_PUBLICATION_CONTROL_V166.csv,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
checkpoints/V166/BANCO_RIOJA_CANDIDATE_ACCOUNT_EXHAUSTION_V166.csv,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
checkpoints/V166/BANCO_RIOJA_CLOSING_ADJUSTMENT_DECOMPOSITION_V166.csv,generated/updated V166,Banco Rioja strict four-leg promotion checkpoint
