source_archive,virtual_path,basename,size,crc,container_chain,method,normbase,depth
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PROMPT_CODEX_V61_SYSTEM_Q4_AQ_COVERAGE_AND_PASS_NETTING.md,PROMPT_CODEX_V61_SYSTEM_Q4_AQ_COVERAGE_AND_PASS_NETTING.md,848,3347385940,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,promptcodexv61systemq4aqcoverageandpassnettingmd,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,QA_RESULT_V60.txt,QA_RESULT_V60.txt,5,3256905966,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,qaresultv60txt,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,RAW_ENTITY_2023_MANIFEST_V60.csv,RAW_ENTITY_2023_MANIFEST_V60.csv,500,1466823452,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,rawentity2023manifestv60csv,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,README_V60.md,README_V60.md,297,2936266435,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,readmev60md,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,SECURITIES_PUBLIC_ISSUER_GATE_V60.csv,SECURITIES_PUBLIC_ISSUER_GATE_V60.csv,586,3902737956,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,securitiespublicissuergatev60csv,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,VEREDICTO_V60.md,VEREDICTO_V60.md,754,2483816971,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,veredictov60md,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,qa_v60.py,qa_v60.py,1094,326113959,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,qav60py,6
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,COUNTERPARTY_UPDATE_V61.csv,COUNTERPARTY_UPDATE_V61.csv,1120,3481983767,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,counterpartyupdatev61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,ENTITY_COVERAGE_V61.csv,ENTITY_COVERAGE_V61.csv,1414,2924937209,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,entitycoveragev61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,ENTITY_Q4_AQ_SYSTEM_SAMPLE_V61.csv,ENTITY_Q4_AQ_SYSTEM_SAMPLE_V61.csv,1070,3456547457,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,entityq4aqsystemsamplev61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,EVIDENCE_LEDGER_CICLO_AJUSTE_V61.csv,EVIDENCE_LEDGER_CICLO_AJUSTE_V61.csv,46673,3069909082,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,evidenceledgercicloajustev61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,FUENTES_V61.md,FUENTES_V61.md,1086,1751984189,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,fuentesv61md,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,HOUSEHOLD_PRODUCT_BOUND_V61.csv,HOUSEHOLD_PRODUCT_BOUND_V61.csv,902,354413282,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,householdproductboundv61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,INTERBANK_PASS_NETTING_AUDIT_V61.md,INTERBANK_PASS_NETTING_AUDIT_V61.md,1776,752990661,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,interbankpassnettingauditv61md,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,MANIFEST_V61.json,MANIFEST_V61.json,3454,2339156851,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,manifestv61json,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PASS_COUNTERPARTY_SYSTEM_V61.csv,PASS_COUNTERPARTY_SYSTEM_V61.csv,772,1236051180,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,passcounterpartysystemv61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PROMPT_CODEX_V62_MACHINE_READABLE_ENTITY_RESULT_AGGREGATION.md,PROMPT_CODEX_V62_MACHINE_READABLE_ENTITY_RESULT_AGGREGATION.md,1594,4164071461,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,promptcodexv62machinereadableentityresultaggregationmd,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,QA_RESULT_V61.txt,QA_RESULT_V61.txt,5,3256905966,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,qaresultv61txt,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,README_V61.md,README_V61.md,386,3559340451,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,readmev61md,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,SAMPLE_DIAGNOSTIC_V61.csv,SAMPLE_DIAGNOSTIC_V61.csv,486,3523793292,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,samplediagnosticv61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,STOCK_FLOW_PASS_FALSIFIER_V61.csv,STOCK_FLOW_PASS_FALSIFIER_V61.csv,492,1734867425,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,stockflowpassfalsifierv61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,SYSTEM_RECONCILIATION_V61.csv,SYSTEM_RECONCILIATION_V61.csv,913,941627061,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,systemreconciliationv61csv,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,VEREDICTO_V61.md,VEREDICTO_V61.md,728,3433497097,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,veredictov61md,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,qa_v61.py,qa_v61.py,832,2609763903,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,qav61py,5
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,COUNTERPARTY_UPDATE_V62.csv,COUNTERPARTY_UPDATE_V62.csv,976,3954827440,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,counterpartyupdatev62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,ENTITY_COVERAGE_V62.csv,ENTITY_COVERAGE_V62.csv,832,878191740,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,entitycoveragev62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,ENTITY_Q4_AQ_PANEL_V62.csv,ENTITY_Q4_AQ_PANEL_V62.csv,1286,3152356441,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,entityq4aqpanelv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,EVIDENCE_LEDGER_CICLO_AJUSTE_V62.csv,EVIDENCE_LEDGER_CICLO_AJUSTE_V62.csv,744,1831626994,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,evidenceledgercicloajustev62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,FUENTES_V62.md,FUENTES_V62.md,609,874438201,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,fuentesv62md,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,HOUSEHOLD_PRODUCT_SYSTEM_V62.csv,HOUSEHOLD_PRODUCT_SYSTEM_V62.csv,1469,4170250821,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,householdproductsystemv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,IEF_PASS_RECONCILIATION_V62.csv,IEF_PASS_RECONCILIATION_V62.csv,546,1343322763,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,iefpassreconciliationv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,INTERBANK_CANCELLATION_TEST_V62.csv,INTERBANK_CANCELLATION_TEST_V62.csv,488,3589318335,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,interbankcancellationtestv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,MANIFEST_V62.json,MANIFEST_V62.json,3401,2934962812,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,manifestv62json,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PASS_GROSS_NET_SYSTEM_V62.csv,PASS_GROSS_NET_SYSTEM_V62.csv,788,2107802603,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,passgrossnetsystemv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PROMPT_CODEX_V63_FULL_AQ_HOMOGENEOUS_PANEL_AND_EXPENSE_LEGS.md,PROMPT_CODEX_V63_FULL_AQ_HOMOGENEOUS_PANEL_AND_EXPENSE_LEGS.md,1239,2753223760,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,promptcodexv63fullaqhomogeneouspanelandexpenselegsmd,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,QA_RESULT_V62.txt,QA_RESULT_V62.txt,5,3256905966,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,qaresultv62txt,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,RAW_ENTITY_MANIFEST_V62.csv,RAW_ENTITY_MANIFEST_V62.csv,858,161920569,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,rawentitymanifestv62csv,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,README_V62.md,README_V62.md,409,2970664442,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,readmev62md,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,VEREDICTO_V62.md,VEREDICTO_V62.md,739,2685722896,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,veredictov62md,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,qa_v62.py,qa_v62.py,14,3143009605,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,qav62py,4
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,CONSOLIDATED_Q4_AQ_PANEL_V63.csv,CONSOLIDATED_Q4_AQ_PANEL_V63.csv,1463,3606656169,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,consolidatedq4aqpanelv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,COUNTERPARTY_UPDATE_V63.csv,COUNTERPARTY_UPDATE_V63.csv,1443,167982417,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,counterpartyupdatev63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,ENTITY_COVERAGE_V63.csv,ENTITY_COVERAGE_V63.csv,978,1741707698,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,entitycoveragev63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,EVIDENCE_LEDGER_CICLO_AJUSTE_V63.csv,EVIDENCE_LEDGER_CICLO_AJUSTE_V63.csv,1591,1167366747,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,evidenceledgercicloajustev63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,FOUR_LEG_PASS_PANEL_V63.csv,FOUR_LEG_PASS_PANEL_V63.csv,1158,2302138695,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,fourlegpasspanelv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,FUENTES_V63.md,FUENTES_V63.md,1249,1438572322,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,fuentesv63md,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,HOUSEHOLD_PRODUCT_PANEL_V63.csv,HOUSEHOLD_PRODUCT_PANEL_V63.csv,1342,3406328649,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,householdproductpanelv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,HOUSEHOLD_SECTOR_MAPPING_AUDIT_V63.md,HOUSEHOLD_SECTOR_MAPPING_AUDIT_V63.md,1037,4263515362,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,householdsectormappingauditv63md,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,IEF_PASS_RECONCILIATION_V63.csv,IEF_PASS_RECONCILIATION_V63.csv,540,3195844789,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,iefpassreconciliationv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,INDIVIDUAL_Q4_AQ_PANEL_V63.csv,INDIVIDUAL_Q4_AQ_PANEL_V63.csv,641,4250552853,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,individualq4aqpanelv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,MANIFEST_V63.json,MANIFEST_V63.json,3514,2549584341,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,manifestv63json,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,PROMPT_CODEX_V64_CLOSED_PASS_NETWORK_COVERAGE_AND_SECTOR_MAPPING.md,PROMPT_CODEX_V64_CLOSED_PASS_NETWORK_COVERAGE_AND_SECTOR_MAPPING.md,1635,18894133,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,promptcodexv64closedpassnetworkcoverageandsectormappingmd,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,QA_RESULT_V63.txt,QA_RESULT_V63.txt,5,3256905966,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,qaresultv63txt,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,README_V63.md,README_V63.md,522,401487701,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,readmev63md,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,SYMMETRIC_INTERBANK_NETTING_TEST_V63.csv,SYMMETRIC_INTERBANK_NETTING_TEST_V63.csv,527,63456368,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,symmetricinterbanknettingtestv63csv,3
FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip,VEREDICTO_V63.md,VEREDICTO_V63.md,801,2136461594,FRONTERA_CICLO_AJUSTE_V66_INDIVIDUAL_AQ_RETRIEVAL_AND_NETWORK_EXPANSION(3).zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,veredictov63md,3
