trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR143_181,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_DIRECT_DEBIT_2008,Universo C55-REG Débito Directo,2008; consulta 2026,SAF355;2008;sin OP original;cuenta débito,institución;UG;fuente;clase;beneficiario;importe;cuenta;estado,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_182,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_HISTORY_2008,Histórico de cada C55 candidato,2008; consulta 2026,I/X/E/C/R,carga;autorización;envío;respuesta;usuario;fecha;error,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_183,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_REVERSAL_2008,C55-DEG y contraasiento asociado,2008; consulta 2026,originales confirmados/rechazados,original;reversa;motivo;importe;Libro Banco;fecha,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_184,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,PAYMENT_MEDIUM_BRANCH_2008,Tipo de nota/medio y cuenta de gastos,2008; consulta 2026,servicio deuda;carta crédito;transferencia exterior,tipo;orden/nota;cuenta gastos;banco;sucursal;cuenta;comisión,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_185,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,SLU_VERSION_DICTIONARY_2008,"Versión, catálogo y diccionario vigentes",2008; consulta 2026,módulos Pago;C55;Conciliación,versión;vigencia;código;descripción;equivalencia;regla,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR144_186,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_ACCOUNT_TABLE_SNAPSHOT_2008,"BCUENTA, ACTA_FUE y ACTABAN_CTAESC históricas",2008; consulta 2026,SAF355;snapshot2008;activas+bajas+rehabilitadas,banco;sucursal;cuenta;tipo;fuente;cuenta escritural;estado;fechas,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_187,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_BANK_CODE_TABLES_2008,"BGRUPMOVBCO, BMOVBCO y BMOVEXTERNO históricas",2008; consulta 2026,BNA;todo2008;sin código prefijado,grupo;interno;externo;contracódigo;descripción;signo;tipo;estado,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_188,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_AMOV_FORG_2008,AMOV_FORG histórica y filas de baja/rehabilitación,2008; consulta 2026,SAF355;BNA;cuentas recuperadas;todo2008,cuenta;subcuenta;movimiento;partida;estado;fecha baja/rehabilitación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_189,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_BOOK_MAPPING_2008,ACLB_MOB y BCODLIBBCO históricas,2008; consulta 2026,códigos candidatos;vigencia2008,movimiento extracto;código libro;descripción;signo;conciliación parcial;estado,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_190,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_DATABASE_BACKUPS,Inventario y copias de backups/dumps/snapshots SLU,2008; consulta 2026,2006-2009;SAF355;órganos rectores,servidor;instancia;esquema;fecha;soporte;retención;custodio;hash,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_191,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_VERSION_MIGRATION,Matriz de versiones y scripts de migración v7→v9.0,2008; consulta 2026,2006-2009;Tesorería;Conciliación;SAF355,versión;fecha;SAF;DDL/DML;tabla origen/destino;diccionario,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_192,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_DELETED_REHABILITATED_ROWS,Consulta de Bajas y rehabilitaciones,2008; consulta 2026,12 tablas clave;todo estado,clave;descripción;fecha baja;fecha rehabilitación;usuario;motivo,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_193,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_EXTRACT_CORRECTION_HISTORY,Historial de correcciones de movimientos de extracto,2008; consulta 2026,movimientos candidatos;cuentas recuperadas,original;corrección;banco;sucursal;cuenta;fecha;grupo;códigos;comprobante;importe;signo,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_194,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_C10_RESOURCE_CONTROL_2008,Universo C10 automático/manual y transmisiones,2008; consulta 2026,SAF355;2008;83106000;REC/REG/COR/DES/CMP,A/M;cuenta;SIGADE;boleta;estado;error;transmisión;original/modificación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_195,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_REVERSAL_AND_PAYMENT_MEDIUM_CONTROL,"C55-DEP/REP/DEG, contraasientos y estados de cheque",2008; consulta 2026,candidatos;originales;C/R/E/F,original;reversa;contraasiento;cuenta;importe;estado;fecha;detalle conciliación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR145_196,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_01,Inventario de consultas/datasets SICHE-SLU,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,nombre;descripción;período;campos;filtros;corte,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_197,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_02,Exportación SICHE SLU 2008 con parámetros,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,consulta;filtros;universo;filas;archivo;hash,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_198,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_03,Procedimiento de resguardo aplicable al SLU,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,versión;vigencia;responsable;frecuencia;retención,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_199,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_04,Inventario de backups SLU 2006-2009,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,equipo;instancia;esquema;fecha;tipo;lote;soporte;ubicación,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_200,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_05,Registro diario de soportes,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,fecha;equipo;cinta;lote;reuso;guarda;firma,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_201,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_06,Logs de ejecución/verificación,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,job;inicio;fin;resultado;error;checksum,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_202,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_07,Actas mensuales de recuperación,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,fecha;backup;archivos;tiempo;resultado;problemas;firmas,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_203,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_08,Inventario histórico y traslados,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,soporte;fecha;edificio;responsable;custodia,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_204,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_09,Acta Acuerdo SLU del SAF objetivo,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,expediente;firmantes;fecha;cronograma;versión,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_205,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_10,Backup previo a cada migración,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,sistema;fecha;soporte;hash;restaurabilidad,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_206,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_11,Scripts/mapeos v7→v9/v10,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,tabla origen;tabla destino;transformación;conteos,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_207,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_12,Testeo entre bases y diferencias,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,tabla;antes;después;diferencia;resolución,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_208,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_13,Prueba paralela e informes firmados,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,etapa;fecha;versión;diferencias;firmas,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_209,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_14,Responsables y tickets Mesa de Atención,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,nombre;cargo;función;número;fecha;solución,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_210,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_15,Dumps 2008 BMOVEXTERNO/AMOV_FORG,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,cuenta;movimiento;contracódigo;partida;vigencia;estado,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_211,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_16,C55 débito/diferencia/corrección/reversa,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,tipo;estado;C41;fecha;importe;cuenta;respuesta,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_212,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_17,"conc_01/conc_02, Libro Banco y extracto",2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,cuenta;fecha;signo;importe;referencia;estado N/P/T,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR145_213,REQ133_ECON,Economía / CGN / DGSIAF / SAF,RO145_18,Constancia fundada de inexistencia/expurgo,2006-2009; foco 2008,SLU;SAF 355;SICHE;BMOVEXTERNO;AMOV_FORG;C55,objeto;repositorios;fechas;norma;acto;responsable,metadatos/conteos sin datos personales,DRAFT_NOT_SENT
TR146_214,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_01,Registro/submayor del instrumento y eventos,2008; comparador 2019 cuando corresponde,SIGADE,id SIGADE;instrumento;fecha;tipo;moneda;importe;contraparte,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_215,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_02,Transmisiones SIGADE→SIDIF Central,2008; comparador 2019 cuando corresponde,SIDIF-Link,lote;fecha-hora;tipo;id SIGADE;formulario;estado;error,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_216,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_03,Formularios vinculados por partida y SIGADE,2008; comparador 2019 cuando corresponde,SIDIF Central,SAF;ejercicio;formulario;número;partida;id SIGADE;importe,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_217,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_04,Gastos por beneficiario,2008; comparador 2019 cuando corresponde,SIDIF Central,beneficiario;CUIT;fecha;importe;moneda;formulario,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_218,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_05,Deuda exigible hasta 2008,2008; comparador 2019 cuando corresponde,SIDIF Central,SAF;acreedor;fecha;concepto;importe;estado,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_219,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_06,Detalle de asientos 2001-2012,2008; comparador 2019 cuando corresponde,SIDIF Central,cuenta;asiento;fecha;debe;haber;documento;referencia,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_220,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_07,Extractos 2008 de cuentas candidatas,2008; comparador 2019 cuando corresponde,CUT-SIDIF Central,cuenta;fecha valor;fecha proceso;signo;importe;referencia,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_221,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_08,Conciliación bancaria,2008; comparador 2019 cuando corresponde,CUT-SIDIF Central,cuenta;movimiento;estado;contrapartida;fecha;importe,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_222,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_09,Logs de impacto/transmisión,2008; comparador 2019 cuando corresponde,CUT-SIDIF Central,lote;origen;destino;fecha;resultado;error,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_223,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_10,Catálogo y metadatos de consultas,2008; comparador 2019 cuando corresponde,SICHE,nombre;descripción;sistema fuente;período;campos;filtros;corte,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_224,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_11,Export parametrizado y reproducible,2008; comparador 2019 cuando corresponde,SICHE,consulta;parámetros;fecha;filas;archivo;hash,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_225,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_12,Expediente/orden/documentación de pago,2008; comparador 2019 cuando corresponde,SAF 355,expediente;acto;beneficiario;instrumento;fecha;importe,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_226,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_13,Relación asiento–pago–extracto,2008; comparador 2019 cuando corresponde,SAF 355,id SIGADE;formulario;orden;cuenta;movimiento;importe,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_227,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_14,Mayor/submayor y asiento REPO 2019,2008; comparador 2019 cuando corresponde,Cuenta 2.1.2.01.02.99.00,asiento;fecha;instrumento;id SIGADE;contraparte;importe;origen,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_228,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_15,"Papeles de trabajo de la diferencia 563,16/563,61",2008; comparador 2019 cuando corresponde,UAI/SAF 355,cálculo;componentes;ajuste;responsable;conclusión,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR146_229,REQ133_ECON,Economía / CGN / DGSIAF / SAF 355,RO146_16,Constancia fundada de inexistencia o transferencia,2008; comparador 2019 cuando corresponde,Custodia,repositorio;período;búsquedas;acto;fecha;responsable,metadatos/conteos/copia testada,DRAFT_NOT_SENT
TR147_001,REQ133_ECON,SIGADE,V152_OBJECT_01,"Ficha, Estado de Cuenta y Tabla de Amortización de 83106000",2008; comparadores 2018-2023 sólo donde se indican,id;83106000;71597;152677;2876,id;instrumento;contraparte;moneda;fechas;saldos;eventos,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_002,REQ133_ECON,e-SIDIF/SIDIF Central,V152_OBJECT_02,Reporte mayorizado por SIGADE 83106000,2008; comparadores 2018-2023 sólo donde se indican,cuenta;83106000;71597;152677;2876,cuenta;asiento;fecha;debe;haber;formulario;referencia,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_003,REQ133_ECON,e-SIDIF/SIDIF Central,V152_OBJECT_03,Formulario 71597 completo,2008; comparadores 2018-2023 sólo donde se indican,cabecera;83106000;71597;152677;2876,cabecera;renglones;beneficiario;CUIT;importe;moneda;estado;orden,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_004,REQ133_ECON,e-SIDIF/SIDIF Central,V152_OBJECT_04,Formulario 152677 completo,2008; comparadores 2018-2023 sólo donde se indican,cabecera;83106000;71597;152677;2876,cabecera;renglones;beneficiario;CUIT;importe;moneda;estado;orden,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_005,REQ133_ECON,e-SIDIF/SIDIF Central,V152_OBJECT_05,Formulario 2876 completo,2008; comparadores 2018-2023 sólo donde se indican,cabecera;83106000;71597;152677;2876,cabecera;renglones;beneficiario;CUIT;importe;moneda;estado;orden,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_006,REQ133_ECON,CGN/SAF 355,V152_OBJECT_06,Mayor y submayor de cuentas vinculadas,2008; comparadores 2018-2023 sólo donde se indican,cuenta;83106000;71597;152677;2876,cuenta;asiento;fecha;debe;haber;saldo;documento,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_007,REQ133_ECON,SAF 355,V152_OBJECT_07,"Expediente, orden y acto de aprobación",2008; comparadores 2018-2023 sólo donde se indican,expediente;83106000;71597;152677;2876,expediente;acto;fecha;beneficiario;concepto;importe,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_008,REQ133_ECON,SAF 355,V152_OBJECT_08,Papeles de trabajo de Anexo K 2008,2008; comparadores 2018-2023 sólo donde se indican,fila fuente;83106000;71597;152677;2876,fila fuente;criterio;responsable;fecha;conciliación,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_009,REQ133_ECON,TGN,V152_OBJECT_09,Movimiento bancario asociado a los tres formularios,2008; comparadores 2018-2023 sólo donde se indican,cuenta;83106000;71597;152677;2876,cuenta;fecha valor;fecha proceso;signo;importe;referencia,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_010,REQ133_ECON,CUT-SIDIF Central,V152_OBJECT_10,Extracto y conciliación 2008,2008; comparadores 2018-2023 sólo donde se indican,cuenta;83106000;71597;152677;2876,cuenta;movimiento;estado;contrapartida;importe;fecha,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_011,REQ133_ECON,BNA,V152_OBJECT_11,Extracto/aviso de débito o crédito de la comisión,2008; comparadores 2018-2023 sólo donde se indican,cuenta;83106000;71597;152677;2876,cuenta;fecha valor;referencia;importe;moneda;contraparte,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_012,REQ133_BCRA,BCRA/CRyL,V152_OBJECT_12,Movimiento o custodia sólo si hay instrumento de valores,2008; comparadores 2018-2023 sólo donde se indican,especie;83106000;71597;152677;2876,especie;cuenta;fecha;nominal;movimiento;referencia,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_013,REQ133_ECON,DADP/SAF 355,V152_OBJECT_13,Planillas compartidas de control y conciliación,2008; comparadores 2018-2023 sólo donde se indican,archivo;83106000;71597;152677;2876,archivo;versión;autor;fecha;celdas/fórmulas;identificador,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_014,REQ133_ECON,DADP/DTI,V152_OBJECT_14,Tickets de intervención manual en base,2008; comparadores 2018-2023 sólo donde se indican,ticket;83106000;71597;152677;2876,ticket;fecha;usuario;antes;después;autorización;motivo,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_015,REQ133_ECON,DADP/SAF 355,V152_OBJECT_15,Documentos externos/sidecar no adjuntados a SIGADE,2008; comparadores 2018-2023 sólo donde se indican,inventario;83106000;71597;152677;2876,inventario;ruta;nombre;fecha;hash;relación con instrumento,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_016,REQ133_ECON,UAI/SAF 355,V152_OBJECT_16,Componentes no redondeados de OTROS 2018/2019,2008; comparadores 2018-2023 sólo donde se indican,importe fuente;83106000;71597;152677;2876,importe fuente;unidad;precisión;cuenta;asiento;cálculo,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_017,REQ133_ECON,SICHE/DGSIAF,V152_OBJECT_17,Catálogo y export de consultas nombradas,2008; comparadores 2018-2023 sólo donde se indican,consulta;83106000;71597;152677;2876,consulta;fuente;campos;filtros;corte;filas;archivo;hash,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR147_018,REQ133_ECON,CGN/SAF 355,V152_OBJECT_18,Acta o constancia de último formulario/corte equivalente,2008; comparadores 2018-2023 sólo donde se indican,acto;83106000;71597;152677;2876,acto;fecha;universo;último formulario;firmas;anexos,"metadatos, conteos, copia testada y constancia de repositorios consultados",DRAFT_NOT_SENT
TR148_001,REQ148_ECON,CGN/SAF355,CL148_SPECIAL_CLOSE,Serie especial de cierre y papeles Anexo K,2008,83106000;Anexo K,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_002,REQ148_ECON,CGN/SAF355,CL148_LISTS,Listados detallados parametrizados,2008,SAF355;83106000,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_003,REQ148_ECON,CGN/SAF355,CL148_QUERIES,Consultas específicas de movimientos,2008,71597;152677;2876,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_004,REQ148_ECON,SIDIF/SICHE,CL148_FORM71597,Formulario completo 71597,2008,71597,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_005,REQ148_ECON,SIDIF/SICHE,CL148_FORM152677,Formulario completo 152677,2008,152677,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_006,REQ148_ECON,SIDIF/SICHE,CL148_FORM2876,Formulario completo 2876,2008,2876,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_007,REQ148_ECON,TGN,CL148_ORDER_PRE,Orden y estado antes de cancelación,2008,71597;152677;2876,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_008,REQ148_ECON,CGN,CL148_ORDER_POST,Orden cancelada remitida por TGN,2008,71597;152677;2876,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_009,REQ148_ECON,TGN/BNA,CL148_BANK_ROUTE,Movimientos y saldos de cuenta pública,2008,83106000;32270.30,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_010,REQ148_BNA,BNA,CL148_DEBIT,Extracto o aviso de débito,2008,COMISIONES;32270.30,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_011,REQ148_ECON,CUT/SIDIF,CL148_RECON,Libro Banco y conciliación,2008,71597;152677;2876,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_012,REQ148_ECON,UAI,CL148_ANALYTIC03,Informe Analítico UAI 03/2022,2021-2022,UAI03/2022,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_013,REQ148_ECON,UAI,CL148_ANALYTIC51,Informe Analítico UAI 51/2022,2021-2022,UAI51/2022,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_014,REQ148_ECON,SAF355/UAI,CL148_REPO_RAW,Componentes no redondeados REPO,2018-2019,2.1.2.01.02.99.00;0.61,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR148_015,REQ148_ECON,Archivo/Sistemas,CL148_NEGATIVE,"Inventarios, migraciones y actos si no obra",2006-2009,SAF355;SIDIF;CUT,tipo;ID;fecha;cuenta;signo;importe;referencia;estado;archivo;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_001,REQ149_ECON,CGN/SAF355,CL149_FINAL_LISTS,Listados finales SIDIF,2008,83106000,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_002,REQ149_ECON,SAF355,CL149_CONFORMITY,Devoluciones conformadas,2008-2009,SAF355,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_003,REQ149_ECON,SAF355/CGN,CL149_ADJUST,Ajustes y notas,2008-2009,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_004,REQ149_ECON,SIGEN/UAI,CL149_AUDIT_NOTICE,Comunicaciones de diferencias,2008-2009,SAF355;83106000,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_005,REQ149_ECON,Archivo SAF355,CL149_ORIGINALS,Originales/inventario,2008,art.22 Res.6/08,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_006,REQ149_ECON,CGN/SAF355,CL149_H1,Paquete 30/6,2008-06-30,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_007,REQ149_ECON,CGN/SAF355,CL149_H2,Paquete 31/12,2008-12-31,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_008,REQ149_ECON,SIDIF/SICHE,CL149_HISTORY,"Tipo, interno/SIDIF e historia",2008-2009,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
