key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK144_240,REQ133_ECON,c10,REC;REG;COR;DES;CMP,tipo de C10 y modificaciones,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_241,REQ133_ECON,c10,Código SIGADE;83106000,rama de recurso asociada a deuda,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_242,REQ133_ECON,reversal,C55-DEP;C55-REP;C55-DEG,desafectación y reversión,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_243,REQ133_ECON,cheque,C;R;E;F;Detalle Conciliación,medio alternativo y devolución,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_244,REQ133_ECON,correction,grupo externo;movimiento externo;movimiento interno;comprobante;importe;débito/crédito,historial de correcciones,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_245,REQ133_ECON,mapping,banco;cuenta/subcuenta;movimiento;partida;P/E;Axt,campos AMOV_FORG,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_246,REQ133_ECON,mapping,contracódigo;automático/manual;grupo;movimiento interno,campos BMOVEXTERNO,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_247,REQ133_ECON,preservation,servidor;instancia;esquema;fecha;retención;custodio;hash,inventario probatorio de backup,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_248,REQ133_ECON,zero_control,tabla;versión;parámetros;cobertura;filas activas+bajas+rehabilitadas,respuesta cero reproducible,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK145_01,REQ133_ECON,backup_migration_siche,Disposición Conjunta 4/03 CGN · 1/03 UI,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_02,REQ133_ECON,backup_migration_siche,fuentes y base de datos: perpetuo,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_03,REQ133_ECON,backup_migration_siche,formulario prueba recuperación de backups,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_04,REQ133_ECON,backup_migration_siche,planilla registro de back-up soportes,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_05,REQ133_ECON,backup_migration_siche,Acta Acuerdo,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_06,REQ133_ECON,backup_migration_siche,backup previo a la migración,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_07,REQ133_ECON,backup_migration_siche,testeo y control entre las bases de datos,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_08,REQ133_ECON,backup_migration_siche,documentación de diferencias detectadas,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_09,REQ133_ECON,backup_migration_siche,informe de avance firmado conjuntamente,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_10,REQ133_ECON,backup_migration_siche,Resolución 115/2005,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_11,REQ133_ECON,backup_migration_siche,Resolución 53/2024,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_12,REQ133_ECON,backup_migration_siche,SICHE SLU,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_13,REQ133_ECON,backup_migration_siche,BMOVEXTERNO,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_14,REQ133_ECON,backup_migration_siche,AMOV_FORG,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_15,REQ133_ECON,backup_migration_siche,conc_01.rep,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_16,REQ133_ECON,backup_migration_siche,conc_02.rep,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_17,REQ133_ECON,backup_migration_siche,C55 Regularización Pura Débito Directo,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_18,REQ133_ECON,backup_migration_siche,C55 Diferencia de Cambios,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK145_19,REQ133_ECON,backup_migration_siche,C55 Corrección Global,localizar registro exacto,V149 normas/manual,"clave, no fila objetivo"
SK146_01,REQ133_ECON,sidif_link_siche_repo,SIDIF-LINK,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_02,REQ133_ECON,sidif_link_siche_repo,SAF 355,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_03,REQ133_ECON,sidif_link_siche_repo,Formulario por Pda. Presupuestaria y Sigade,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_04,REQ133_ECON,sidif_link_siche_repo,Gastos por Beneficiarios,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_05,REQ133_ECON,sidif_link_siche_repo,Deuda Exigible hasta 2008,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_06,REQ133_ECON,sidif_link_siche_repo,71597,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_07,REQ133_ECON,sidif_link_siche_repo,152677,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_08,REQ133_ECON,sidif_link_siche_repo,2876,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_09,REQ133_ECON,sidif_link_siche_repo,83106000,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_10,REQ133_ECON,sidif_link_siche_repo,2.1.2.01.02.99.00,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_11,REQ133_ECON,sidif_link_siche_repo,regularización comisiones operaciones REPO,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_12,REQ133_ECON,sidif_link_siche_repo,"0,61 millones","localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_13,REQ133_ECON,sidif_link_siche_repo,"563,16","localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_14,REQ133_ECON,sidif_link_siche_repo,"563,61","localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_15,REQ133_ECON,sidif_link_siche_repo,SIGADE,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_16,REQ133_ECON,sidif_link_siche_repo,Conciliación Bancaria,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_17,REQ133_ECON,sidif_link_siche_repo,Logs de Impacto,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK146_18,REQ133_ECON,sidif_link_siche_repo,Transmisiones,"localizar registro, consulta o puente exacto",V149 fuentes oficiales,Clave de búsqueda; no confirma identidad ni pago.
SK147_01,REQ133_ECON,agn_audit_ladder_anexo_k,mayorizados por SIGADE,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_02,REQ133_ECON,agn_audit_ladder_anexo_k,Estado de Cuenta SIGADE,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_03,REQ133_ECON,agn_audit_ladder_anexo_k,Tabla de Amortización SIGADE,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_04,REQ133_ECON,agn_audit_ladder_anexo_k,Ficha SIGADE,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_05,REQ133_ECON,agn_audit_ladder_anexo_k,83106000,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_06,REQ133_ECON,agn_audit_ladder_anexo_k,71597,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_07,REQ133_ECON,agn_audit_ladder_anexo_k,152677,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_08,REQ133_ECON,agn_audit_ladder_anexo_k,2876,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_09,REQ133_ECON,agn_audit_ladder_anexo_k,COMISIONES - BANCO NACION,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_10,REQ133_ECON,agn_audit_ladder_anexo_k,Anexo K,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_11,REQ133_ECON,agn_audit_ladder_anexo_k,otras operaciones presupuestarias no incluidas en el Cuadro 1A,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_12,REQ133_ECON,agn_audit_ladder_anexo_k,IF-2019-14144802-APN-ONCP#MHA,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_13,REQ133_ECON,agn_audit_ladder_anexo_k,IF-2023-137577619-APN-ONCP#MEC,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_14,REQ133_ECON,agn_audit_ladder_anexo_k,EX-2023-137514569-APN-DGDAM#MEC,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_15,REQ133_ECON,agn_audit_ladder_anexo_k,IF-2023-147866862-APN-UAI#MEC,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_16,REQ133_ECON,agn_audit_ladder_anexo_k,IF-2023-148676623-APN-UAI#MEC,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_17,REQ133_ECON,agn_audit_ladder_anexo_k,Coordinación de Cuentas Bancarias,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK147_18,REQ133_ECON,agn_audit_ladder_anexo_k,componentes no redondeados OTROS,"localizar registro, formulario, acto, papel o movimiento exacto",V149 official audit and closing records,"Clave de búsqueda; no confirma identidad, pago ni cobertura."
SK148_01,REQ148_ECON,legal,Disposición CGN 49/2002,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_02,REQ148_ECON,institution,SAF 355,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_03,REQ148_ECON,record_class,listados detallados parametrizados,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_04,REQ148_ECON,record_class,consultas específicas de movimientos,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_05,REQ148_ECON,account,83106000,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_06,REQ148_ECON,form,71597,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_07,REQ148_ECON,form,152677,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_08,REQ148_ECON,form,2876,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_09,REQ148_ECON,amount,"32.270,30",Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_10,REQ148_ECON,custody,TGN hasta cancelación,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_11,REQ148_ECON,custody,CGN después de cancelación,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_12,REQ148_ECON,bank_route,artículo 78.7.4 Decreto 1344/2007,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_13,REQ148_ECON,audit,Informe Analítico UAI 03/2022,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_14,REQ148_ECON,audit,Informe Analítico UAI 51/2022,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK148_15,REQ148_ECON,repo,2.1.2.01.02.99.00,Localizar objeto exacto o documentar cero reproducible.,E0_SAF355_CLOSING_EXCEPTION_AND_SPECIAL_ROUTE_V149.csv;E0_TGN_BNA_LEGAL_CUSTODY_AND_MOVEMENT_ROUTE_V149.csv,Clave de recuperación; no prueba pago ni tipo.
SK149_01,REQ149_ECON,legal,Resolución SH 6/2008 artículo 8,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_02,REQ149_ECON,archive,archivo oficial de la entidad,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_03,REQ149_ECON,record_class,listados finales de ejecución,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_04,REQ149_ECON,record_class,devolución conformada dentro de diez días,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_05,REQ149_ECON,record_class,nota explicativa firmada,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_06,REQ149_ECON,cut,30 de junio de 2008,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_07,REQ149_ECON,cut,31 de diciembre de 2008,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_08,REQ149_ECON,form,C-41 7 de enero de 2009,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_09,REQ149_ECON,form,C-55 31 de enero de 2009,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_10,REQ149_ECON,act,IF-2019-109041824-APN-UAI#MHA,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_11,REQ149_ECON,act,IF-2019-109242536-APN-UAI#MHA,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_12,REQ149_ECON,note,NO-2019-109266599-APN-TGN#MHA,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_13,REQ149_ECON,output,Listado Reporte Resumen de Pagos,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_14,REQ149_ECON,account,3855/19,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_15,REQ149_ECON,custodian,Dirección de Administración de la Deuda Pública,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_16,REQ149_ECON,custodian,Unidad de Auditoría Interna reserva para consulta,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_17,REQ149_ECON,system,Conciliación Bancaria SIDIF Central,Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
SK149_18,REQ149_ECON,target,"83106000;71597;152677;2876;32.270,30",Localizar objeto exacto o documentar cero.,E0_2008_CLOSING_FORM_AND_ARCHIVE_ROUTE_V149.csv;E0_CUT_3855_HISTORICAL_CUSTODY_ROUTE_V149.csv,"Clave de recuperación; no prueba pago, tipo ni cuenta target."
