date,universe,category,ratio_pct,definition,unit_type,interpolated
2021-07-01,PNFC,Grupo Fintech,26.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-08-01,PNFC,Total PNFC,15.299999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-08-01,PNFC,Préstamos personales PNFC,26.400000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-08-01,PNFC,Tarjetas PNFC,8.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-08-01,PNFC,Grupo Fintech,25.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-09-01,PNFC,Total PNFC,14.499999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-09-01,PNFC,Préstamos personales PNFC,25.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-09-01,PNFC,Tarjetas PNFC,7.3999999999999995,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-09-01,PNFC,Grupo Fintech,25.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-10-01,PNFC,Total PNFC,14.000000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-10-01,PNFC,Préstamos personales PNFC,24.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-10-01,PNFC,Tarjetas PNFC,7.199999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-10-01,PNFC,Grupo Fintech,24.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-11-01,PNFC,Total PNFC,13.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-11-01,PNFC,Préstamos personales PNFC,23.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-11-01,PNFC,Tarjetas PNFC,6.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-11-01,PNFC,Grupo Fintech,23.799999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-12-01,PNFC,Total PNFC,13.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-12-01,PNFC,Préstamos personales PNFC,23.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-12-01,PNFC,Tarjetas PNFC,6.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-12-01,PNFC,Grupo Fintech,23.599999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-01-01,PNFC,Total PNFC,13.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-01-01,PNFC,Préstamos personales PNFC,22.400000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-01-01,PNFC,Tarjetas PNFC,6.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-01-01,PNFC,Grupo Fintech,22.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-02-01,PNFC,Total PNFC,12.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-02-01,PNFC,Préstamos personales PNFC,21.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-02-01,PNFC,Tarjetas PNFC,6.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-02-01,PNFC,Grupo Fintech,21.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-03-01,PNFC,Total PNFC,12.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-03-01,PNFC,Préstamos personales PNFC,21.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-03-01,PNFC,Tarjetas PNFC,6.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-03-01,PNFC,Grupo Fintech,20.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-04-01,PNFC,Total PNFC,12.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-04-01,PNFC,Préstamos personales PNFC,21.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-04-01,PNFC,Tarjetas PNFC,6.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-04-01,PNFC,Grupo Fintech,20.200000000000003,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-05-01,PNFC,Total PNFC,13.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-05-01,PNFC,Préstamos personales PNFC,21.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-05-01,PNFC,Tarjetas PNFC,6.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-05-01,PNFC,Grupo Fintech,20.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-06-01,PNFC,Total PNFC,12.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-06-01,PNFC,Préstamos personales PNFC,21.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-06-01,PNFC,Tarjetas PNFC,5.800000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-06-01,PNFC,Grupo Fintech,20.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-07-01,PNFC,Total PNFC,13.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-07-01,PNFC,Préstamos personales PNFC,21.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-07-01,PNFC,Tarjetas PNFC,6.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-07-01,PNFC,Grupo Fintech,20.599999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-08-01,PNFC,Total PNFC,12.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-08-01,PNFC,Préstamos personales PNFC,21.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-08-01,PNFC,Tarjetas PNFC,6.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-08-01,PNFC,Grupo Fintech,20.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-09-01,PNFC,Total PNFC,12.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-09-01,PNFC,Préstamos personales PNFC,21.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-09-01,PNFC,Tarjetas PNFC,5.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-09-01,PNFC,Grupo Fintech,19.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-10-01,PNFC,Total PNFC,12.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-10-01,PNFC,Préstamos personales PNFC,21.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-10-01,PNFC,Tarjetas PNFC,5.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-10-01,PNFC,Grupo Fintech,19.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-11-01,PNFC,Total PNFC,11.700000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-11-01,PNFC,Préstamos personales PNFC,20.599999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-11-01,PNFC,Tarjetas PNFC,5.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-11-01,PNFC,Grupo Fintech,19.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-12-01,PNFC,Total PNFC,11.899999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-12-01,PNFC,Préstamos personales PNFC,21.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-12-01,PNFC,Tarjetas PNFC,5.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2022-12-01,PNFC,Grupo Fintech,20.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-01-01,PNFC,Total PNFC,12.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-01-01,PNFC,Préstamos personales PNFC,20.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-01-01,PNFC,Tarjetas PNFC,5.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-01-01,PNFC,Grupo Fintech,20.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-02-01,PNFC,Total PNFC,12.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-02-01,PNFC,Préstamos personales PNFC,20.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-02-01,PNFC,Tarjetas PNFC,5.6000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-02-01,PNFC,Grupo Fintech,20.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-03-01,PNFC,Total PNFC,12.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-03-01,PNFC,Préstamos personales PNFC,20.599999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-03-01,PNFC,Tarjetas PNFC,5.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-03-01,PNFC,Grupo Fintech,20.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-04-01,PNFC,Total PNFC,12.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-04-01,PNFC,Préstamos personales PNFC,20.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-04-01,PNFC,Tarjetas PNFC,5.6000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-04-01,PNFC,Grupo Fintech,21.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-05-01,PNFC,Total PNFC,12.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-05-01,PNFC,Préstamos personales PNFC,21.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-05-01,PNFC,Tarjetas PNFC,5.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-05-01,PNFC,Grupo Fintech,22.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-06-01,PNFC,Total PNFC,12.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-06-01,PNFC,Préstamos personales PNFC,21.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-06-01,PNFC,Tarjetas PNFC,5.6000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-06-01,PNFC,Grupo Fintech,22.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-07-01,PNFC,Total PNFC,12.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-07-01,PNFC,Préstamos personales PNFC,21.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-07-01,PNFC,Tarjetas PNFC,5.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-07-01,PNFC,Grupo Fintech,23.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-08-01,PNFC,Total PNFC,11.799999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-08-01,PNFC,Préstamos personales PNFC,21.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-08-01,PNFC,Tarjetas PNFC,5.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-08-01,PNFC,Grupo Fintech,22.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-09-01,PNFC,Total PNFC,11.899999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-09-01,PNFC,Préstamos personales PNFC,21.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-09-01,PNFC,Tarjetas PNFC,5.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-09-01,PNFC,Grupo Fintech,23.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-10-01,PNFC,Total PNFC,11.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-10-01,PNFC,Préstamos personales PNFC,21.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-10-01,PNFC,Tarjetas PNFC,4.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-10-01,PNFC,Grupo Fintech,22.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-11-01,PNFC,Total PNFC,10.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-11-01,PNFC,Préstamos personales PNFC,21.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-11-01,PNFC,Tarjetas PNFC,4.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-11-01,PNFC,Grupo Fintech,22.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-12-01,PNFC,Total PNFC,9.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-12-01,PNFC,Préstamos personales PNFC,21.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-12-01,PNFC,Tarjetas PNFC,3.5999999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2023-12-01,PNFC,Grupo Fintech,21.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-01-01,PNFC,Total PNFC,9.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-01-01,PNFC,Préstamos personales PNFC,20.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-01-01,PNFC,Tarjetas PNFC,3.5999999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-01-01,PNFC,Grupo Fintech,20.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-02-01,PNFC,Total PNFC,8.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-02-01,PNFC,Préstamos personales PNFC,18.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-02-01,PNFC,Tarjetas PNFC,3.3000000000000003,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-02-01,PNFC,Grupo Fintech,16.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-03-01,PNFC,Total PNFC,8.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-03-01,PNFC,Préstamos personales PNFC,17.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-03-01,PNFC,Tarjetas PNFC,3.4000000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-03-01,PNFC,Grupo Fintech,16.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-04-01,PNFC,Total PNFC,8.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-04-01,PNFC,Préstamos personales PNFC,17.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-04-01,PNFC,Tarjetas PNFC,3.6999999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-04-01,PNFC,Grupo Fintech,14.899999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-05-01,PNFC,Total PNFC,8.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-05-01,PNFC,Préstamos personales PNFC,16.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-05-01,PNFC,Tarjetas PNFC,3.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-05-01,PNFC,Grupo Fintech,14.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-06-01,PNFC,Total PNFC,8.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-06-01,PNFC,Préstamos personales PNFC,16.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-06-01,PNFC,Tarjetas PNFC,4.1000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-06-01,PNFC,Grupo Fintech,14.299999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-07-01,PNFC,Total PNFC,8.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-07-01,PNFC,Préstamos personales PNFC,14.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-07-01,PNFC,Tarjetas PNFC,4.1000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-07-01,PNFC,Grupo Fintech,12.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-08-01,PNFC,Total PNFC,7.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-08-01,PNFC,Préstamos personales PNFC,13.600000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-08-01,PNFC,Tarjetas PNFC,4.1000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-08-01,PNFC,Grupo Fintech,11.899999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-09-01,PNFC,Total PNFC,7.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-09-01,PNFC,Préstamos personales PNFC,12.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-09-01,PNFC,Tarjetas PNFC,4.1000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-09-01,PNFC,Grupo Fintech,11.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-10-01,PNFC,Total PNFC,7.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-10-01,PNFC,Préstamos personales PNFC,11.600000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-10-01,PNFC,Tarjetas PNFC,4.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-10-01,PNFC,Grupo Fintech,10.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-11-01,PNFC,Total PNFC,7.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-11-01,PNFC,Préstamos personales PNFC,10.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-11-01,PNFC,Tarjetas PNFC,4.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-11-01,PNFC,Grupo Fintech,8.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-12-01,PNFC,Total PNFC,7.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-12-01,PNFC,Préstamos personales PNFC,11.200000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-12-01,PNFC,Tarjetas PNFC,4.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2024-12-01,PNFC,Grupo Fintech,9.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-01-01,PNFC,Total PNFC,8.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-01-01,PNFC,Préstamos personales PNFC,12.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-01-01,PNFC,Tarjetas PNFC,5.6000000000000005,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-01-01,PNFC,Grupo Fintech,10.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-02-01,PNFC,Total PNFC,9.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-02-01,PNFC,Préstamos personales PNFC,12.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-02-01,PNFC,Tarjetas PNFC,6.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-02-01,PNFC,Grupo Fintech,10.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-03-01,PNFC,Total PNFC,10.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-03-01,PNFC,Préstamos personales PNFC,13.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-03-01,PNFC,Tarjetas PNFC,7.000000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-03-01,PNFC,Grupo Fintech,11.200000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-04-01,PNFC,Total PNFC,11.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-04-01,PNFC,Préstamos personales PNFC,14.499999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-04-01,PNFC,Tarjetas PNFC,7.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-04-01,PNFC,Grupo Fintech,12.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-05-01,PNFC,Total PNFC,12.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-05-01,PNFC,Préstamos personales PNFC,16.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-05-01,PNFC,Tarjetas PNFC,8.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-05-01,PNFC,Grupo Fintech,15.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-06-01,PNFC,Total PNFC,14.299999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-06-01,PNFC,Préstamos personales PNFC,18.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-06-01,PNFC,Tarjetas PNFC,9.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-06-01,PNFC,Grupo Fintech,16.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-07-01,PNFC,Total PNFC,16.400000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-07-01,PNFC,Préstamos personales PNFC,20.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-07-01,PNFC,Tarjetas PNFC,10.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-07-01,PNFC,Grupo Fintech,18.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-08-01,PNFC,Total PNFC,17.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-08-01,PNFC,Préstamos personales PNFC,21.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-08-01,PNFC,Tarjetas PNFC,12.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-08-01,PNFC,Grupo Fintech,19.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-09-01,PNFC,Total PNFC,18.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-09-01,PNFC,Préstamos personales PNFC,23.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-09-01,PNFC,Tarjetas PNFC,13.700000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-09-01,PNFC,Grupo Fintech,21.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-10-01,PNFC,Total PNFC,20.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-10-01,PNFC,Préstamos personales PNFC,25.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-10-01,PNFC,Tarjetas PNFC,15.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-10-01,PNFC,Grupo Fintech,22.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-11-01,PNFC,Total PNFC,21.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-11-01,PNFC,Préstamos personales PNFC,26.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-11-01,PNFC,Tarjetas PNFC,16.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2025-11-01,PNFC,Grupo Fintech,22.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
