metodo_distribucion,umbral_billones,participacion,tope_patrimonio,lambda,recaudacion,recaudacion_maxima,brecha,factibilidad,aportantes_estimados,aporte_promedio,aporte_mediano,tasa_efectiva_minima,tasa_efectiva_mediana,tasa_efectiva_maxima,patrimonio_retenido_mediano
curva_pareto_subdeclaracion_20pct,2,0.75,0.05,0.05451482182621366,4980000000000.0,5979179702478.842,0,alcanza,18828.75,264489145.5885282,113697314.23663169,0.0002604244833907514,0.033534928433736844,0.05000000000000001,0.9664650715662632
curva_pareto_subdeclaracion_20pct,2,1.0,0.01,1000000.0,1594447920661.0247,1594447920661.0247,3385552079338.9756,no alcanza,25105.0,63511169.9128072,33904146.97359241,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,2,1.0,0.02,1000000.0,3188895841322.0493,3188895841322.0493,1791104158677.9507,no alcanza,25105.0,127022339.8256144,67808293.94718482,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,2,1.0,0.03,1000000.0,4783343761983.073,4783343761983.073,196656238016.92676,no alcanza,25105.0,190533509.73842156,101712440.92077722,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,2,1.0,0.05,0.025256114658668227,4980000000000.0,7972239603305.123,0,alcanza,25105.0,198366859.19139615,52674709.529403694,0.000120651785919963,0.015536361841054868,0.05000000000000001,0.9844636381589451
curva_pareto_subdeclaracion_20pct,3,0.25,0.01,1000000.0,336791075899.9579,336791075899.9579,4643208924100.042,no alcanza,3727.25,90359132.30933206,48793979.763326325,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,3,0.25,0.02,1000000.0,673582151799.9158,673582151799.9158,4306417848200.084,no alcanza,3727.25,180718264.61866412,97587959.52665265,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,3,0.25,0.03,1000000.0,1010373227699.8737,1010373227699.8737,3969626772300.1265,no alcanza,3727.25,271077396.92799616,146381939.28997895,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,3,0.25,0.05,1000000.0,1683955379499.7896,1683955379499.7896,3296044620500.2104,no alcanza,3727.25,451795661.5466603,243969898.81663162,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,3,0.5,0.01,1000000.0,673582151799.9158,673582151799.9158,4306417848200.084,no alcanza,7454.5,90359132.30933206,48793979.763326325,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,3,0.5,0.02,1000000.0,1347164303599.8315,1347164303599.8315,3632835696400.1685,no alcanza,7454.5,180718264.61866412,97587959.52665265,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,3,0.5,0.03,1000000.0,2020746455399.7473,2020746455399.7473,2959253544600.253,no alcanza,7454.5,271077396.92799616,146381939.28997895,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,3,0.5,0.05,1000000.0,3367910758999.579,3367910758999.579,1612089241000.421,no alcanza,7454.5,451795661.5466603,243969898.81663162,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,3,0.75,0.01,1000000.0,1010373227699.8737,1010373227699.8737,3969626772300.1265,no alcanza,11181.75,90359132.30933206,48793979.763326325,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,3,0.75,0.02,1000000.0,2020746455399.7473,2020746455399.7473,2959253544600.253,no alcanza,11181.75,180718264.61866412,97587959.52665265,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,3,0.75,0.03,1000000.0,3031119683099.621,3031119683099.621,1948880316900.379,no alcanza,11181.75,271077396.92799616,146381939.28997895,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,3,0.75,0.05,0.5239765811734564,4980000000000.0,5051866138499.369,0,alcanza,11181.75,445368569.32054466,243969898.81663162,0.003300418334871943,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,3,1.0,0.01,1000000.0,1347164303599.8315,1347164303599.8315,3632835696400.1685,no alcanza,14909.0,90359132.30933206,48793979.763326325,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,3,1.0,0.02,1000000.0,2694328607199.663,2694328607199.663,2285671392800.337,no alcanza,14909.0,180718264.61866412,97587959.52665265,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,3,1.0,0.03,1000000.0,4041492910799.4946,4041492910799.4946,938507089200.5054,no alcanza,14909.0,271077396.92799616,146381939.28997895,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,3,1.0,0.05,0.03498300474114117,4980000000000.0,6735821517999.158,0,alcanza,14909.0,334026426.9904085,98620482.47480339,0.00022035059276504805,0.02021160867655374,0.05000000000000001,0.9797883913234463
curva_pareto_subdeclaracion_20pct,5,0.25,0.01,1000000.0,263121234260.46002,263121234260.46002,4716878765739.54,no alcanza,1789.25,147056718.8824703,84395483.34903769,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,5,0.25,0.02,1000000.0,526242468520.92004,526242468520.92004,4453757531479.08,no alcanza,1789.25,294113437.7649406,168790966.69807538,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,5,0.25,0.03,1000000.0,789363702781.38,789363702781.38,4190636297218.62,no alcanza,1789.25,441170156.6474109,253186450.04711306,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,5,0.25,0.05,1000000.0,1315606171302.3,1315606171302.3,3664393828697.7,no alcanza,1789.25,735283594.4123516,421977416.7451885,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,5,0.5,0.01,1000000.0,526242468520.92004,526242468520.92004,4453757531479.08,no alcanza,3578.5,147056718.8824703,84395483.34903769,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,5,0.5,0.02,1000000.0,1052484937041.8401,1052484937041.8401,3927515062958.16,no alcanza,3578.5,294113437.7649406,168790966.69807538,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,5,0.5,0.03,1000000.0,1578727405562.76,1578727405562.76,3401272594437.24,no alcanza,3578.5,441170156.6474109,253186450.04711306,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,5,0.5,0.05,1000000.0,2631212342604.6,2631212342604.6,2348787657395.4,no alcanza,3578.5,735283594.4123516,421977416.7451885,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,5,0.75,0.01,1000000.0,789363702781.3801,789363702781.3801,4190636297218.62,no alcanza,5367.75,147056718.88247034,84395483.34903769,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,5,0.75,0.02,1000000.0,1578727405562.7603,1578727405562.7603,3401272594437.2397,no alcanza,5367.75,294113437.7649407,168790966.69807538,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,5,0.75,0.03,1000000.0,2368091108344.14,2368091108344.14,2611908891655.86,no alcanza,5367.75,441170156.6474109,253186450.04711306,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,5,0.75,0.05,1000000.0,3946818513906.9004,3946818513906.9004,1033181486093.0996,no alcanza,5367.75,735283594.4123516,421977416.7451885,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,5,1.0,0.01,1000000.0,1052484937041.8401,1052484937041.8401,3927515062958.16,no alcanza,7157.0,147056718.8824703,84395483.34903769,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,5,1.0,0.02,1000000.0,2104969874083.6802,2104969874083.6802,2875030125916.32,no alcanza,7157.0,294113437.7649406,168790966.69807538,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,5,1.0,0.03,1000000.0,3157454811125.52,3157454811125.52,1822545188874.48,no alcanza,7157.0,441170156.6474109,253186450.04711306,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,5,1.0,0.05,0.15020989943164742,4980000000000.0,5262424685209.2,0,alcanza,7157.0,695822271.9016348,421977416.7451885,0.0012807996397825004,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,10,0.25,0.01,1000000.0,189136716581.83188,189136716581.83188,4790863283418.168,no alcanza,708.25,267047958.4635819,158711456.35285562,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,10,0.25,0.02,1000000.0,378273433163.66376,378273433163.66376,4601726566836.336,no alcanza,708.25,534095916.9271638,317422912.70571125,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,10,0.25,0.03,1000000.0,567410149745.4956,567410149745.4956,4412589850254.504,no alcanza,708.25,801143875.3907456,476134369.0585668,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,10,0.25,0.05,1000000.0,945683582909.1594,945683582909.1594,4034316417090.841,no alcanza,708.25,1335239792.3179095,793557281.764278,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,10,0.5,0.01,1000000.0,378273433163.66376,378273433163.66376,4601726566836.336,no alcanza,1416.5,267047958.4635819,158711456.35285562,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,10,0.5,0.02,1000000.0,756546866327.3275,756546866327.3275,4223453133672.6724,no alcanza,1416.5,534095916.9271638,317422912.70571125,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,10,0.5,0.03,1000000.0,1134820299490.9912,1134820299490.9912,3845179700509.009,no alcanza,1416.5,801143875.3907456,476134369.0585668,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,10,0.5,0.05,1000000.0,1891367165818.3188,1891367165818.3188,3088632834181.681,no alcanza,1416.5,1335239792.3179095,793557281.764278,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,10,0.75,0.01,1000000.0,567410149745.4956,567410149745.4956,4412589850254.504,no alcanza,2124.75,267047958.4635819,158711456.35285562,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,10,0.75,0.02,1000000.0,1134820299490.9912,1134820299490.9912,3845179700509.009,no alcanza,2124.75,534095916.9271638,317422912.70571125,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,10,0.75,0.03,1000000.0,1702230449236.4868,1702230449236.4868,3277769550763.513,no alcanza,2124.75,801143875.3907456,476134369.0585668,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,10,0.75,0.05,1000000.0,2837050748727.4785,2837050748727.4785,2142949251272.5215,no alcanza,2124.75,1335239792.3179097,793557281.764278,0.049999999999999996,0.05,0.05000000000000001,0.95
curva_pareto_subdeclaracion_20pct,10,1.0,0.01,1000000.0,756546866327.3275,756546866327.3275,4223453133672.6724,no alcanza,2833.0,267047958.4635819,158711456.35285562,0.009999999999999998,0.01,0.010000000000000002,0.99
curva_pareto_subdeclaracion_20pct,10,1.0,0.02,1000000.0,1513093732654.655,1513093732654.655,3466906267345.3447,no alcanza,2833.0,534095916.9271638,317422912.70571125,0.019999999999999997,0.02,0.020000000000000004,0.98
curva_pareto_subdeclaracion_20pct,10,1.0,0.03,1000000.0,2269640598981.9824,2269640598981.9824,2710359401018.0176,no alcanza,2833.0,801143875.3907456,476134369.0585668,0.029999999999999995,0.03,0.030000000000000002,0.97
curva_pareto_subdeclaracion_20pct,10,1.0,0.05,1000000.0,3782734331636.6377,3782734331636.6377,1197265668363.3623,no alcanza,2833.0,1335239792.3179095,793557281.764278,0.049999999999999996,0.05,0.05000000000000001,0.95
