trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR143_181,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_DIRECT_DEBIT_2008,Universo C55-REG Débito Directo,2008; consulta 2026,SAF355;2008;sin OP original;cuenta débito,institución;UG;fuente;clase;beneficiario;importe;cuenta;estado,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_182,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_HISTORY_2008,Histórico de cada C55 candidato,2008; consulta 2026,I/X/E/C/R,carga;autorización;envío;respuesta;usuario;fecha;error,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_183,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,C55_REVERSAL_2008,C55-DEG y contraasiento asociado,2008; consulta 2026,originales confirmados/rechazados,original;reversa;motivo;importe;Libro Banco;fecha,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_184,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,PAYMENT_MEDIUM_BRANCH_2008,Tipo de nota/medio y cuenta de gastos,2008; consulta 2026,servicio deuda;carta crédito;transferencia exterior,tipo;orden/nota;cuenta gastos;banco;sucursal;cuenta;comisión,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_185,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,SLU_VERSION_DICTIONARY_2008,"Versión, catálogo y diccionario vigentes",2008; consulta 2026,módulos Pago;C55;Conciliación,versión;vigencia;código;descripción;equivalencia;regla,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR144_186,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_ACCOUNT_TABLE_SNAPSHOT_2008,"BCUENTA, ACTA_FUE y ACTABAN_CTAESC históricas",2008; consulta 2026,SAF355;snapshot2008;activas+bajas+rehabilitadas,banco;sucursal;cuenta;tipo;fuente;cuenta escritural;estado;fechas,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_187,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_BANK_CODE_TABLES_2008,"BGRUPMOVBCO, BMOVBCO y BMOVEXTERNO históricas",2008; consulta 2026,BNA;todo2008;sin código prefijado,grupo;interno;externo;contracódigo;descripción;signo;tipo;estado,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_188,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_AMOV_FORG_2008,AMOV_FORG histórica y filas de baja/rehabilitación,2008; consulta 2026,SAF355;BNA;cuentas recuperadas;todo2008,cuenta;subcuenta;movimiento;partida;estado;fecha baja/rehabilitación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_189,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_BOOK_MAPPING_2008,ACLB_MOB y BCODLIBBCO históricas,2008; consulta 2026,códigos candidatos;vigencia2008,movimiento extracto;código libro;descripción;signo;conciliación parcial;estado,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_190,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_DATABASE_BACKUPS,Inventario y copias de backups/dumps/snapshots SLU,2008; consulta 2026,2006-2009;SAF355;órganos rectores,servidor;instancia;esquema;fecha;soporte;retención;custodio;hash,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_191,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_VERSION_MIGRATION,Matriz de versiones y scripts de migración v7→v9.0,2008; consulta 2026,2006-2009;Tesorería;Conciliación;SAF355,versión;fecha;SAF;DDL/DML;tabla origen/destino;diccionario,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_192,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_DELETED_REHABILITATED_ROWS,Consulta de Bajas y rehabilitaciones,2008; consulta 2026,12 tablas clave;todo estado,clave;descripción;fecha baja;fecha rehabilitación;usuario;motivo,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_193,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_EXTRACT_CORRECTION_HISTORY,Historial de correcciones de movimientos de extracto,2008; consulta 2026,movimientos candidatos;cuentas recuperadas,original;corrección;banco;sucursal;cuenta;fecha;grupo;códigos;comprobante;importe;signo,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_194,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_C10_RESOURCE_CONTROL_2008,Universo C10 automático/manual y transmisiones,2008; consulta 2026,SAF355;2008;83106000;REC/REG/COR/DES/CMP,A/M;cuenta;SIGADE;boleta;estado;error;transmisión;original/modificación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
TR144_195,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN / DGSIAF,SLU_REVERSAL_AND_PAYMENT_MEDIUM_CONTROL,"C55-DEP/REP/DEG, contraasientos y estados de cheque",2008; consulta 2026,candidatos;originales;C/R/E/F,original;reversa;contraasiento;cuenta;importe;estado;fecha;detalle conciliación,exportación disociada; tachas parciales; DDL/diccionario; inventario de backup y acta fundada,DRAFT_NOT_SENT
