date,itcrm
2010-06-16,127.53552790
2010-06-17,127.76043909
2010-06-18,127.80361446
2010-06-19,127.75767335
2010-06-20,127.71174876
2010-06-21,127.66584068
2010-06-22,127.75812632
2010-06-23,126.71636037
2010-06-24,127.42568498
2010-06-25,127.59098090
2010-06-26,127.54511623
2010-06-27,127.49926805
2010-06-28,127.17538921
2010-06-29,126.13352319
2010-06-30,126.57950816
2010-07-01,127.05885020
2010-07-02,127.64454138
2010-07-03,127.59534166
2010-07-04,127.54616091
2010-07-05,127.54772562
2010-07-06,127.83755232
2010-07-07,128.21811901
2010-07-08,128.07021876
2010-07-09,128.02085497
2010-07-10,127.97151021
2010-07-11,127.92218447
2010-07-12,127.82993687
2010-07-13,128.25122951
2010-07-14,128.12546167
2010-07-15,128.13994122
2010-07-16,127.88950222
2010-07-17,127.84020808
2010-07-18,127.79093295
2010-07-19,127.50802909
2010-07-20,127.94094103
2010-07-21,127.71564896
2010-07-22,128.24282708
2010-07-23,128.12463822
2010-07-24,128.07525345
2010-07-25,128.02588773
2010-07-26,128.21072155
2010-07-27,128.02309700
2010-07-28,128.15893959
2010-07-29,128.40685424
2010-07-30,128.58087182
2010-07-31,128.53131121
2010-08-01,128.49939636
2010-08-02,129.08679776
2010-08-03,128.76951224
2010-08-04,128.51337924
2010-08-05,128.76907842
2010-08-06,128.72187563
2010-08-07,128.68991347
2010-08-08,128.65795924
2010-08-09,128.81814428
2010-08-10,128.15167776
2010-08-11,127.43648989
2010-08-12,127.15479118
2010-08-13,127.12916369
2010-08-14,127.09759700
2010-08-15,127.06603816
2010-08-16,127.03448715
2010-08-17,127.98768008
2010-08-18,128.00962593
2010-08-19,127.43574775
2010-08-20,127.26594364
2010-08-21,127.23434299
2010-08-22,127.20275019
2010-08-23,126.98316805
2010-08-24,126.93972146
2010-08-25,126.94661204
2010-08-26,127.17414692
2010-08-27,127.44469715
2010-08-28,127.41305212
2010-08-29,127.38141495
2010-08-30,127.13504846
2010-08-31,127.30200855
2010-09-01,127.92400272
2010-09-02,128.02399799
2010-09-03,128.38171399
2010-09-04,128.31691388
2010-09-05,128.25214647
2010-09-06,128.10988587
2010-09-07,127.67720221
2010-09-08,127.90394082
2010-09-09,127.67854469
2010-09-10,127.87378151
2010-09-11,127.80923777
2010-09-12,127.74472661
2010-09-13,128.25031766
2010-09-14,128.95676716
2010-09-15,128.40689258
2010-09-16,128.54721916
2010-09-17,128.58472093
2010-09-18,128.51981835
2010-09-19,128.45494853
2010-09-20,128.18281604
2010-09-21,128.34574227
2010-09-22,129.12700990
2010-09-23,129.22441458
2010-09-24,129.91742572
2010-09-25,129.85185046
2010-09-26,129.78630830
2010-09-27,130.19637925
2010-09-28,130.47643527
2010-09-29,130.29848823
2010-09-30,130.34726057
2010-10-01,131.07545294
2010-10-02,130.95722408
2010-10-03,130.83910187
2010-10-04,130.22297205
2010-10-05,130.94425202
2010-10-06,130.80985784
2010-10-07,130.47047353
2010-10-08,130.82389537
2010-10-09,130.70589341
2010-10-10,130.58799789
2010-10-11,130.47020872
2010-10-12,130.30093918
2010-10-13,130.86014712
2010-10-14,130.66208975
2010-10-15,130.47089772
2010-10-16,130.35321417
2010-10-17,130.23563676
2010-10-18,130.03148541
2010-10-19,128.84623746
2010-10-20,129.53057918
2010-10-21,128.52289366
2010-10-22,128.16410267
2010-10-23,128.04849982
2010-10-24,127.93300125
2010-10-25,127.97174122
2010-10-26,127.58065193
2010-10-27,127.46557535
2010-10-28,127.23748477
2010-10-29,127.50602827
2010-10-30,127.39101900
2010-10-31,127.27611347
2010-11-01,127.07148053
2010-11-02,127.71413654
2010-11-03,127.47741916
2010-11-04,128.62530694
2010-11-05,128.35552144
2010-11-06,128.29630409
2010-11-07,128.23711406
2010-11-08,127.39138071
2010-11-09,127.27077041
2010-11-10,126.48376334
2010-11-11,126.19336643
2010-11-12,125.95145068
2010-11-13,125.89334246
2010-11-14,125.83526105
2010-11-15,125.80386678
2010-11-16,124.92290593
2010-11-17,125.38668784
2010-11-18,125.89298043
2010-11-19,125.75993161
2010-11-20,125.70191175
2010-11-21,125.64391865
2010-11-22,125.58595231
2010-11-23,124.48238938
2010-11-24,124.74475017
2010-11-25,124.79785933
2010-11-26,124.26393987
2010-11-27,124.20661019
2010-11-28,124.14930696
2010-11-29,123.99346448
2010-11-30,124.23556924
2010-12-01,124.50304209
2010-12-02,124.73431441
2010-12-03,125.56782362
2010-12-04,125.52645361
2010-12-05,125.48509722
2010-12-06,125.45702172
2010-12-07,125.46156237
2010-12-08,125.42022736
2010-12-09,124.30376668
2010-12-10,124.12783180
2010-12-11,124.08693621
2010-12-12,124.04605409
2010-12-13,124.68389938
2010-12-14,125.01093708
2010-12-15,124.40272023
2010-12-16,124.25873990
2010-12-17,123.65620493
2010-12-18,123.61546472
2010-12-19,123.57473793
2010-12-20,123.66411604
2010-12-21,123.97677210
2010-12-22,123.92610339
2010-12-23,124.09221396
2010-12-24,124.05133010
2010-12-25,124.01045971
2010-12-26,123.96960279
2010-12-27,124.36354316
2010-12-28,124.29985446
2010-12-29,124.65209335
2010-12-30,125.20867008
2010-12-31,125.46066245
2011-01-01,125.43726910
2011-01-02,125.41388011
2011-01-03,125.71363426
2011-01-04,124.87362773
2011-01-05,123.99902615
2011-01-06,123.35143821
2011-01-07,123.26240481
2011-01-08,123.23942134
2011-01-09,123.21644216
2011-01-10,123.17371681
2011-01-11,123.29358323
2011-01-12,123.92808221
2011-01-13,124.69057041
2011-01-14,124.24734009
2011-01-15,124.22417298
2011-01-16,124.20101018
2011-01-17,124.22145245
2011-01-18,124.60296783
2011-01-19,124.91768941
2011-01-20,124.81731718
2011-01-21,125.05715318
2011-01-22,125.03383507
2011-01-23,125.01052130
2011-01-24,125.22534317
2011-01-25,125.33854089
2011-01-26,125.48118727
2011-01-27,125.45151154
2011-01-28,125.25698169
2011-01-29,125.23362632
2011-01-30,125.21027530
2011-01-31,125.87508288
2011-02-01,126.64496390
2011-02-02,126.68288186
2011-02-03,126.27988411
2011-02-04,125.99931416
2011-02-05,125.98754132
2011-02-06,125.97576958
2011-02-07,125.92711095
2011-02-08,126.43515916
2011-02-09,126.57726031
2011-02-10,126.21722543
2011-02-11,126.12498199
2011-02-12,126.11319740
2011-02-13,126.10141392
2011-02-14,126.09873408
2011-02-15,126.10304758
2011-02-16,126.05975980
2011-02-17,126.54249570
2011-02-18,126.76083374
2011-02-19,126.74898974
2011-02-20,126.73714686
2011-02-21,126.70720545
2011-02-22,126.50290036
2011-02-23,126.53990090
2011-02-24,126.89444457
2011-02-25,126.96251421
2011-02-26,126.95065137
2011-02-27,126.93878964
2011-02-28,127.08910336
2011-03-01,127.02596808
2011-03-02,127.16239931
2011-03-03,127.30957496
2011-03-04,127.69070601
2011-03-05,127.60572519
2011-03-06,127.52080092
2011-03-07,127.43593318
2011-03-08,127.35112191
2011-03-09,126.89105968
2011-03-10,126.26780835
2011-03-11,126.17461591
2011-03-12,126.09064407
2011-03-13,126.00672812
2011-03-14,126.20724571
2011-03-15,126.12854986
2011-03-16,126.04801992
2011-03-17,125.64818628
2011-03-18,126.32695850
2011-03-19,126.24288528
2011-03-20,126.15886801
2011-03-21,126.52360964
2011-03-22,126.41074882
2011-03-23,126.27878366
2011-03-24,126.19474250
2011-03-25,126.11075727
2011-03-26,126.02682793
2011-03-27,125.94295445
2011-03-28,125.76890687
2011-03-29,125.96453830
2011-03-30,126.68876019
2011-03-31,127.14117966
2011-04-01,127.43580742
2011-04-02,127.34874389
2011-04-03,127.26173984
2011-04-04,127.15685827
2011-04-05,127.32922137
2011-04-06,127.37011681
2011-04-07,128.00888961
2011-04-08,128.59359558
2011-04-09,128.50574105
2011-04-10,128.41794655
2011-04-11,128.07552502
2011-04-12,127.92666326
2011-04-13,127.78323495
2011-04-14,128.46884880
2011-04-15,128.61387065
2011-04-16,128.52600227
2011-04-17,128.43819392
2011-04-18,127.61058374
2011-04-19,128.25096049
2011-04-20,128.64001002
2011-04-21,128.55212378
2011-04-22,128.46429758
2011-04-23,128.37653139
2011-04-24,128.28882516
2011-04-25,128.56786348
2011-04-26,128.99303475
2011-04-27,129.13519997
2011-04-28,128.53090054
2011-04-29,129.13450881
2011-04-30,129.04628473
2011-05-01,128.98934837
2011-05-02,128.82856971
2011-05-03,128.10091461
2011-05-04,127.69931269
2011-05-05,126.50292180
2011-05-06,126.54608603
2011-05-07,126.49027263
2011-05-08,126.43448384
2011-05-09,126.16511550
2011-05-10,126.36002301
2011-05-11,125.54339548
2011-05-12,125.68216446
2011-05-13,124.85066573
2011-05-14,124.79560009
2011-05-15,124.74055874
2011-05-16,124.91214570
2011-05-17,125.05816539
2011-05-18,125.51570688
2011-05-19,125.56301769
2011-05-20,125.47071758
2011-05-21,125.41537847
2011-05-22,125.36006377
2011-05-23,124.16779530
2011-05-24,124.38359869
2011-05-25,124.32873906
2011-05-26,124.68923301
2011-05-27,125.62527303
2011-05-28,125.56986575
2011-05-29,125.51448291
2011-05-30,125.62319859
2011-05-31,126.29846608
2011-06-01,126.08234907
2011-06-02,126.48555697
2011-06-03,126.86436874
2011-06-04,126.80709966
2011-06-05,126.74985643
2011-06-06,126.34573772
2011-06-07,126.66205274
2011-06-08,126.22260832
2011-06-09,125.94784249
2011-06-10,125.06155939
2011-06-11,125.00510413
2011-06-12,124.94867435
2011-06-13,125.39701610
2011-06-14,125.75818007
2011-06-15,124.47766865
2011-06-16,123.95750774
2011-06-17,124.62985064
2011-06-18,124.57359026
2011-06-19,124.51735528
2011-06-20,124.46114569
2011-06-21,125.07700642
2011-06-22,125.14488005
2011-06-23,124.43034892
2011-06-24,124.14862674
2011-06-25,124.09258360
2011-06-26,124.03656575
2011-06-27,124.22445401
2011-06-28,124.95948172
2011-06-29,125.64265501
2011-06-30,126.13595543
2011-07-01,126.25606188
2011-07-02,126.19933171
2011-07-03,126.14262702
2011-07-04,126.27837440
2011-07-05,125.97369663
2011-07-06,125.57991690
2011-07-07,125.96423128
2011-07-08,125.48932618
2011-07-09,125.43294052
2011-07-10,125.37658019
2011-07-11,124.36558363
2011-07-12,124.38958888
2011-07-13,124.79189526
2011-07-14,124.86813330
2011-07-15,124.77705845
2011-07-16,124.72099283
2011-07-17,124.66495240
2011-07-18,124.42230140
2011-07-19,125.27926329
2011-07-20,125.47009317
2011-07-21,126.13395842
2011-07-22,126.12463758
2011-07-23,126.06796645
2011-07-24,126.01132079
2011-07-25,126.25447908
2011-07-26,126.77192702
2011-07-27,125.50131179
2011-07-28,125.51129300
2011-07-29,126.03855448
2011-07-30,125.98192204
2011-07-31,125.92531504
2011-08-01,125.38117642
2011-08-02,125.03688476
2011-08-03,125.48108859
2011-08-04,124.29406200
2011-08-05,124.36275295
2011-08-06,124.28352656
2011-08-07,124.20435063
2011-08-08,123.09196869
2011-08-09,122.34000008
2011-08-10,122.91209820
2011-08-11,122.25047610
2011-08-12,122.84247283
2011-08-13,122.76421494
2011-08-14,122.68600691
2011-08-15,123.62482789
2011-08-16,123.66440600
2011-08-17,124.05040274
2011-08-18,123.03454189
2011-08-19,123.54832226
2011-08-20,123.46961470
2011-08-21,123.39095728
2011-08-22,123.31234998
2011-08-23,123.30834311
2011-08-24,123.14804119
2011-08-25,122.95725771
2011-08-26,123.18616837
2011-08-27,123.10769152
2011-08-28,123.02926467
2011-08-29,123.28625447
2011-08-30,123.56633265
2011-08-31,123.52278516
2011-09-01,123.55142303
2011-09-02,121.63305957
2011-09-03,121.56263904
2011-09-04,121.49225928
2011-09-05,121.20264609
2011-09-06,120.46078033
2011-09-07,120.51565930
2011-09-08,120.01843280
2011-09-09,118.80447260
2011-09-10,118.73568970
2011-09-11,118.66694663
2011-09-12,117.41449159
2011-09-13,117.64769783
2011-09-14,117.21137995
2011-09-15,117.75412191
2011-09-16,117.33495048
2011-09-17,117.26701837
2011-09-18,117.19912560
2011-09-19,114.82727187
2011-09-20,114.20781049
2011-09-21,113.02533402
2011-09-22,111.14025908
2011-09-23,112.24881057
2011-09-24,112.18382313
2011-09-25,112.11887332
2011-09-26,111.91178227
2011-09-27,113.55581368
2011-09-28,112.50137253
2011-09-29,112.40831693
2011-09-30,111.06506232
2011-10-01,111.03014857
2011-10-02,110.99506646
2011-10-03,109.84302737
2011-10-04,109.89874396
2011-10-05,111.63971892
2011-10-06,112.99053442
2011-10-07,113.25809948
2011-10-08,113.22231340
2011-10-09,113.18653864
2011-10-10,113.15077517
2011-10-11,114.21234266
2011-10-12,114.17003056
2011-10-13,114.61853194
2011-10-14,115.34351603
2011-10-15,115.30707103
2011-10-16,115.27063755
2011-10-17,112.61863901
2011-10-18,114.25654460
2011-10-19,114.42109280
2011-10-20,113.63273778
2011-10-21,114.08517058
2011-10-22,114.04912318
2011-10-23,114.01308716
2011-10-24,115.13102331
2011-10-25,114.78323987
2011-10-26,114.84586175
2011-10-27,117.12109122
2011-10-28,117.71735232
2011-10-29,117.68015726
2011-10-30,117.64297396
2011-10-31,116.79928758
2011-11-01,115.02092764
2011-11-02,114.99460854
2011-11-03,115.45336427
2011-11-04,115.37628588
2011-11-05,115.33179532
2011-11-06,115.28732191
2011-11-07,114.93429738
2011-11-08,115.21852114
2011-11-09,114.32384621
2011-11-10,114.24761559
2011-11-11,115.26761809
2011-11-12,115.22316943
2011-11-13,115.17873792
2011-11-14,114.37884928
2011-11-15,113.73634781
2011-11-16,113.37860819
2011-11-17,112.87828871
2011-11-18,112.81175368
2011-11-19,112.76825203
2011-11-20,112.72476716
2011-11-21,111.86185451
2011-11-22,112.03410556
2011-11-23,110.38230430
2011-11-24,109.68907378
2011-11-25,109.31228680
2011-11-26,109.27013460
2011-11-27,109.22799864
2011-11-28,109.18587894
2011-11-29,110.81684480
2011-11-30,112.15320588
2011-12-01,112.23757771
2011-12-02,112.44737848
2011-12-03,112.39698542
2011-12-04,112.34661494
2011-12-05,112.77910927
2011-12-06,112.15767523
2011-12-07,112.25787972
2011-12-08,112.20757158
2011-12-09,112.15728599
2011-12-10,112.10702293
2011-12-11,112.05678240
2011-12-12,110.36009003
2011-12-13,109.64894198
2011-12-14,108.88779904
2011-12-15,109.30539941
2011-12-16,109.58670448
2011-12-17,109.53759342
2011-12-18,109.48850438
2011-12-19,109.24195160
2011-12-20,109.94614850
2011-12-21,109.59676095
2011-12-22,109.68625793
2011-12-23,109.35604575
2011-12-24,109.30703806
2011-12-25,109.25805233
2011-12-26,109.20908856
2011-12-27,109.35356790
2011-12-28,108.72022235
2011-12-29,109.00215223
2011-12-30,109.12853511
2011-12-31,109.07962938
2012-01-01,109.05337569
2012-01-02,109.02712832
2012-01-03,110.11505650
2012-01-04,110.19903585
2012-01-05,109.57262490
2012-01-06,109.22889847
2012-01-07,109.20260885
2012-01-08,109.17632555
2012-01-09,109.33299804
2012-01-10,110.39402473
2012-01-11,110.15674384
2012-01-12,110.97139335
2012-01-13,110.43930271
2012-01-14,110.41272177
2012-01-15,110.38614722
2012-01-16,110.71825362
2012-01-17,111.00246827
2012-01-18,111.63509212
2012-01-19,111.69837707
2012-01-20,111.98939081
2012-01-21,111.96243679
2012-01-22,111.93548925
2012-01-23,112.36900886
2012-01-24,112.40454294
2012-01-25,112.48234307
2012-01-26,113.24446889
2012-01-27,113.21311543
2012-01-28,113.18586687
2012-01-29,113.15862487
2012-01-30,112.79694251
2012-01-31,112.72210804
2012-02-01,113.34734601
2012-02-02,113.62104892
2012-02-03,113.78491144
2012-02-04,113.75155217
2012-02-05,113.71820268
2012-02-06,113.49859302
2012-02-07,113.85191392
2012-02-08,114.05794566
2012-02-09,114.12373098
2012-02-10,113.61572624
2012-02-11,113.58241657
2012-02-12,113.54911667
2012-02-13,113.81048156
2012-02-14,113.50190254
2012-02-15,113.37108285
2012-02-16,113.44852086
2012-02-17,113.74791453
2012-02-18,113.71456611
2012-02-19,113.68122746
2012-02-20,113.64789859
2012-02-21,113.61457950
2012-02-22,113.89773342
2012-02-23,113.95061544
2012-02-24,114.38963203
2012-02-25,114.35609547
2012-02-26,114.32256874
2012-02-27,114.28905185
2012-02-28,114.37979613
2012-02-29,113.88433640
2012-03-01,113.42826923
2012-03-02,112.45626850
2012-03-03,112.34443345
2012-03-04,112.23270962
2012-03-05,111.83953478
2012-03-06,110.83397314
2012-03-07,110.62770663
2012-03-08,110.79195633
2012-03-09,110.30934437
2012-03-10,110.19964439
2012-03-11,110.09005350
2012-03-12,109.31346957
2012-03-13,109.72397199
2012-03-14,109.03644376
2012-03-15,109.35663159
2012-03-16,109.62551812
2012-03-17,109.51649819
2012-03-18,109.40758668
2012-03-19,109.44839022
2012-03-20,109.00463574
2012-03-21,108.80957492
2012-03-22,108.54302200
2012-03-23,108.87059352
2012-03-24,108.76232435
2012-03-25,108.65416284
2012-03-26,108.80575533
2012-03-27,108.77385175
2012-03-28,108.29947499
2012-03-29,108.10804953
2012-03-30,108.37154992
2012-03-31,108.26377703
2012-04-01,108.20579465
2012-04-02,108.14784332
2012-04-03,108.17214316
2012-04-04,107.80982819
2012-04-05,107.75208894
2012-04-06,107.69438060
2012-04-07,107.63670317
2012-04-08,107.57905663
2012-04-09,107.50550248
2012-04-10,107.11158477
2012-04-11,107.20022756
2012-04-12,107.63903812
2012-04-13,107.06864853
2012-04-14,107.01130622
2012-04-15,106.95399463
2012-04-16,106.93136010
2012-04-17,106.79119883
2012-04-18,106.07120250
2012-04-19,105.86565101
2012-04-20,106.50915060
2012-04-21,106.45210795
2012-04-22,106.39509584
2012-04-23,105.74037845
2012-04-24,106.13623196
2012-04-25,106.00623533
2012-04-26,106.04241462
2012-04-27,106.24170535
2012-04-28,106.18480593
2012-04-29,106.12793698
2012-04-30,106.07109848
2012-05-01,106.01164440
2012-05-02,105.21218724
2012-05-03,105.05295589
2012-05-04,104.96204509
2012-05-05,104.90321165
2012-05-06,104.84441120
2012-05-07,104.93410279
2012-05-08,104.47946773
2012-05-09,103.93094495
2012-05-10,103.89720568
2012-05-11,103.75784971
2012-05-12,103.69969125
2012-05-13,103.64156540
2012-05-14,102.67306799
2012-05-15,102.18559824
2012-05-16,102.01205321
2012-05-17,102.17296463
2012-05-18,101.41246176
2012-05-19,101.35561795
2012-05-20,101.29880599
2012-05-21,101.36202998
2012-05-22,101.12449493
2012-05-23,100.71579028
2012-05-24,100.63736092
2012-05-25,100.58095156
2012-05-26,100.52457382
2012-05-27,100.46822769
2012-05-28,101.75203336
2012-05-29,101.13198416
2012-05-30,100.39714280
2012-05-31,100.24824028
2012-06-01,99.82779890
2012-06-02,99.78335259
2012-06-03,99.73892608
2012-06-04,99.87466396
2012-06-05,100.28159358
2012-06-06,100.92404131
2012-06-07,100.61572373
2012-06-08,100.36921654
2012-06-09,100.32452919
2012-06-10,100.27986173
2012-06-11,99.98136286
2012-06-12,99.71804847
2012-06-13,99.82383071
2012-06-14,99.72585969
2012-06-15,100.43059066
2012-06-16,103.19498511
2012-06-17,103.14903964
2012-06-18,99.86357008
2012-06-19,100.81264956
2012-06-20,100.76776477
2012-06-21,100.00741048
2012-06-22,99.86190651
2012-06-23,99.81744502
2012-06-24,99.77300333
2012-06-25,99.44300942
2012-06-26,99.40711555
2012-06-27,99.16086361
2012-06-28,98.94344100
2012-06-29,101.07410784
2012-06-30,101.02910665
2012-07-01,100.98532078
2012-07-02,101.28191009
2012-07-03,101.11447604
2012-07-04,100.39686532
2012-07-05,100.46663202
2012-07-06,99.82354141
2012-07-07,99.78022329
2012-07-08,99.73692397
2012-07-09,99.69364343
2012-07-10,99.83114464
2012-07-11,99.82481951
2012-07-12,99.59330196
2012-07-13,99.91593904
2012-07-14,99.87258082
2012-07-15,99.82924142
2012-07-16,99.86727941
2012-07-17,100.12095102
2012-07-18,100.30886802
2012-07-19,100.37725771
2012-07-20,100.05539711
2012-07-21,100.01197837
2012-07-22,99.96857848
2012-07-23,99.61772050
2012-07-24,99.25355386
2012-07-25,99.55387289
2012-07-26,100.20010455
2012-07-27,100.48573122
2012-07-28,100.44212574
2012-07-29,100.39853919
2012-07-30,100.06905138
2012-07-31,100.07832984
2012-08-01,100.15515226
2012-08-02,99.62009648
2012-08-03,100.54979728
2012-08-04,100.50147054
2012-08-05,100.45316703
2012-08-06,100.53802318
2012-08-07,100.67515707
2012-08-08,100.67851564
2012-08-09,100.67815856
2012-08-10,100.62527510
2012-08-11,100.57691209
2012-08-12,100.52857232
2012-08-13,100.41917421
2012-08-14,100.34688222
2012-08-15,100.35337806
2012-08-16,100.47569365
2012-08-17,100.53993760
2012-08-18,100.49161560
2012-08-19,100.44331683
2012-08-20,100.39504127
2012-08-21,100.68086294
2012-08-22,100.58719044
2012-08-23,100.60410485
2012-08-24,100.70694804
2012-08-25,100.65854577
2012-08-26,100.61016676
2012-08-27,100.45927443
2012-08-28,100.28653863
2012-08-29,100.06277047
2012-08-30,100.03337565
2012-08-31,100.60688549
2012-09-01,100.56219114
2012-09-02,100.51751665
2012-09-03,100.63247436
2012-09-04,100.43497442
2012-09-05,100.51787014
2012-09-06,100.85260124
2012-09-07,101.34088243
2012-09-08,101.29586200
2012-09-09,101.25086157
2012-09-10,101.27641113
2012-09-11,101.52437234
2012-09-12,101.55552837
2012-09-13,101.80026151
2012-09-14,102.36493971
2012-09-15,102.31946435
2012-09-16,102.27400919
2012-09-17,101.99435230
2012-09-18,101.93281390
2012-09-19,102.09426917
2012-09-20,101.83206240
2012-09-21,101.98875778
2012-09-22,101.94344954
2012-09-23,101.89816142
2012-09-24,101.85289342
2012-09-25,101.78900603
2012-09-26,101.46973137
2012-09-27,101.63551342
2012-09-28,101.67867376
2012-09-29,101.63350327
2012-09-30,101.58835284
2012-10-01,101.74602018
2012-10-02,101.66228604
2012-10-03,101.68939808
2012-10-04,102.06493991
2012-10-05,101.95746362
2012-10-06,101.91466948
2012-10-07,101.87189330
2012-10-08,101.82913507
2012-10-09,101.47771847
2012-10-10,101.40493452
2012-10-11,101.64117775
2012-10-12,101.66181820
2012-10-13,101.61914815
2012-10-14,101.57649601
2012-10-15,101.75972025
2012-10-16,101.97572735
2012-10-17,102.19130784
2012-10-18,102.19856707
2012-10-19,102.01251472
2012-10-20,101.96969748
2012-10-21,101.92689820
2012-10-22,102.00711505
2012-10-23,101.74944404
2012-10-24,101.85154989
2012-10-25,101.90465025
2012-10-26,101.76693336
2012-10-27,101.72421920
2012-10-28,101.68152295
2012-10-29,101.57034118
2012-10-30,101.80459058
2012-10-31,101.85499645
2012-11-01,101.82445108
2012-11-02,101.55133399
2012-11-03,101.48923611
2012-11-04,101.42717620
2012-11-05,101.18157980
2012-11-06,101.11970802
2012-11-07,101.11243885
2012-11-08,100.98539941
2012-11-09,100.82904670
2012-11-10,100.76739049
2012-11-11,100.70577199
2012-11-12,100.62465041
2012-11-13,100.13851130
2012-11-14,100.27864321
2012-11-15,100.38426683
2012-11-16,100.19505529
2012-11-17,100.13378676
2012-11-18,100.07255570
2012-11-19,100.35391277
2012-11-20,100.32268182
2012-11-21,100.22269377
2012-11-22,100.37394338
2012-11-23,100.64127457
2012-11-24,100.57973318
2012-11-25,100.51822943
2012-11-26,100.45676329
2012-11-27,100.50096467
2012-11-28,100.42706020
2012-11-29,100.31697323
2012-11-30,99.97290427
2012-12-01,99.94033368
2012-12-02,99.90781419
2012-12-03,100.12385216
2012-12-04,100.43220323
2012-12-05,100.71290842
2012-12-06,100.96615869
2012-12-07,100.90864301
2012-12-08,100.87580844
2012-12-09,100.84298455
2012-12-10,100.93739946
2012-12-11,101.16461556
2012-12-12,101.43975904
2012-12-13,101.26238035
2012-12-14,101.44613780
2012-12-15,101.41312833
2012-12-16,101.38012960
2012-12-17,101.26732739
2012-12-18,101.55929926
2012-12-19,102.01534966
2012-12-20,102.18880484
2012-12-21,101.78805948
2012-12-22,101.75493875
2012-12-23,101.72182880
2012-12-24,101.68872962
2012-12-25,101.65564122
2012-12-26,102.09685497
2012-12-27,102.20399032
2012-12-28,102.32360011
2012-12-29,102.29030513
2012-12-30,102.25702097
2012-12-31,102.21381476
2013-01-01,102.16326495
2013-01-02,102.36949537
2013-01-03,102.42290991
2013-01-04,102.17550850
2013-01-05,102.12497763
2013-01-06,102.07447176
2013-01-07,102.36215373
2013-01-08,102.08168039
2013-01-09,102.15290540
2013-01-10,102.66351593
2013-01-11,102.72553559
2013-01-12,102.67473271
2013-01-13,102.62395496
2013-01-14,102.81882647
2013-01-15,102.62234097
2013-01-16,102.28698121
2013-01-17,102.48814168
2013-01-18,102.27348310
2013-01-19,102.22290378
2013-01-20,102.17234948
2013-01-21,102.28499645
2013-01-22,102.19149712
2013-01-23,102.43299099
2013-01-24,102.53101069
2013-01-25,102.56709292
2013-01-26,102.51636840
2013-01-27,102.46566897
2013-01-28,103.03959370
2013-01-29,103.46097824
2013-01-30,103.57552363
2013-01-31,103.52430039
2013-02-01,103.79603228
2013-02-02,103.76006725
2013-02-03,103.72411468
2013-02-04,103.29637645
2013-02-05,103.50382661
2013-02-06,103.39123589
2013-02-07,103.63026664
2013-02-08,103.52108288
2013-02-09,103.48521311
2013-02-10,103.44935578
2013-02-11,103.41351087
2013-02-12,103.37767839
2013-02-13,103.76385580
2013-02-14,103.65202350
2013-02-15,103.64223533
2013-02-16,103.60632359
2013-02-17,103.57042430
2013-02-18,103.68387215
2013-02-19,103.89093251
2013-02-20,103.85493459
2013-02-21,103.21950119
2013-02-22,103.32627889
2013-02-23,103.29047663
2013-02-24,103.25468677
2013-02-25,103.29025649
2013-02-26,102.79310189
2013-02-27,103.08858242
2013-02-28,103.17429269
2013-03-01,102.91197670
2013-03-02,102.84917089
2013-03-03,102.78640341
2013-03-04,102.77839308
2013-03-05,103.10220010
2013-03-06,103.04874871
2013-03-07,103.29311143
2013-03-08,103.31202036
2013-03-09,103.24874862
2013-03-10,103.18551563
2013-03-11,103.25408856
2013-03-12,103.20074551
2013-03-13,103.02423849
2013-03-14,103.11537346
2013-03-15,103.12016395
2013-03-16,103.05700971
2013-03-17,102.99389414
2013-03-18,102.70362119
2013-03-19,102.54062412
2013-03-20,102.53626366
2013-03-21,102.21597633
2013-03-22,102.37286528
2013-03-23,102.31016871
2013-03-24,102.24751053
2013-03-25,102.19469153
2013-03-26,102.17076072
2013-03-27,101.99737042
2013-03-28,101.93490381
2013-03-29,101.87247547
2013-03-30,101.81008535
2013-03-31,101.74773344
2013-04-01,101.69270701
2013-04-02,101.63771034
2013-04-03,101.65225625
2013-04-04,102.02615447
2013-04-05,102.37384113
2013-04-06,102.31847609
2013-04-07,102.26314099
2013-04-08,102.34290380
2013-04-09,102.57640037
2013-04-10,102.67450706
2013-04-11,102.88609126
2013-04-12,103.00704295
2013-04-13,102.95133547
2013-04-14,102.89565812
2013-04-15,102.60199833
2013-04-16,102.62402565
2013-04-17,102.06792577
2013-04-18,101.80760005
2013-04-19,102.04676573
2013-04-20,101.99157758
2013-04-21,101.93641927
2013-04-22,101.65727906
2013-04-23,101.49249060
2013-04-24,101.70938182
2013-04-25,101.88684132
2013-04-26,102.13183977
2013-04-27,102.07660561
2013-04-28,102.02140132
2013-04-29,102.09478802
2013-04-30,102.34807513
2013-05-01,102.29885411
2013-05-02,102.01532035
2013-05-03,102.20058780
2013-05-04,102.15146048
2013-05-05,102.10235678
2013-05-06,102.06709033
2013-05-07,102.27069392
2013-05-08,102.49617272
2013-05-09,102.54069400
2013-05-10,101.79373007
2013-05-11,101.74479833
2013-05-12,101.69589010
2013-05-13,101.96175851
2013-05-14,101.74664282
2013-05-15,101.23114047
2013-05-16,101.25152791
2013-05-17,100.97035256
2013-05-18,100.92181661
2013-05-19,100.87330399
2013-05-20,101.12465586
2013-05-21,101.08549527
2013-05-22,100.78652374
2013-05-23,101.07533183
2013-05-24,100.92414991
2013-05-25,100.87563616
2013-05-26,100.82714574
