source_id,institution,artifact,url,local_path,sha256,bytes,period_coverage,variable_families,primary_source,preserved,method_breaks,use_status,caveat
e0_afip_rg2418_security_codes_2007,Administración Federal de Ingresos Públicos,Resolución General 2418 · Anexo III; códigos y valuaciones de títulos al 31/12/2007,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-2418-2008-138491/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/afip_rg2418_anexo3_titulos_2007.pdf,5766475f2c1f0263c6368fbf44355d0663ca616825525bacf1faf96c19ee89c8,267311,códigos y valuaciones al 2007-12-31; publicado antes de las recompras 2008,state_bcra;fiscal;debt;security_identifiers;historical_codes;valuation,YES,YES,código oficial de tabla versus identificación institucional del código; denominación versus ISIN,USABLE_CONTEMPORANEOUS_HISTORICAL_SECURITY_CODE_TABLE,"Vincula denominaciones exactas con códigos, pero el encabezado dice sólo CÓDIGO y no prueba por sí solo que sean códigos CRyL ni una liquidación."
e0_afip_rg2575_security_codes_2008,Administración Federal de Ingresos Públicos,Resolución General 2575 · Anexo III; códigos y valuaciones de títulos al 31/12/2008,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-2575-2009-151297/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/afip_rg2575_anexo3_valores_2008.pdf,5b55a19d1cd31df8123c60e57b250b61fd9a60be0deac8d8d6a54c7acc130ca6,151086,códigos y valuaciones al 2008-12-31; corroboración inmediatamente posterior,state_bcra;fiscal;debt;security_identifiers;historical_codes;valuation,YES,YES,código oficial de tabla versus identificación institucional del código; corroboración posterior versus uso en la operación,USABLE_NEAR_CONTEMPORANEOUS_SECURITY_CODE_CORROBORATION,Repite los cuatro códigos por denominación; no contiene los ISIN ni el código de la subespecie strip 2009.
e0_cvsa_f33914_deferred_delivery_2017,Caja de Valores S.A.,Formulario F-33914.01 · Entrega diferida,https://cajadevalores.com.ar/img/Formularios/F-33914.01.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/cvsa_f33914_01_entrega_diferida.pdf,b6f6c626a3792fb6b1be7ea293d8ba7a7587af1fcc7f6cad11f99bcb6fd0ba29,158479,formulario legado publicado en 2017; evidencia retrospectiva posterior al objetivo,state_bcra;fiscal;debt;Caja;custody;deferred_transfer;matching;form_schema,YES,YES,formulario posterior versus formulario usado en 2008; esquema en blanco versus instrucción ejecutada,USABLE_RETROSPECTIVE_DEFERRED_DELIVERY_SCHEMA,Aporta campos de entrega diferida; no acredita que esta edición o formulario se usara en las recompras de 2008-2009.
e0_cvsa_f33915_deferred_receipt_2017,Caja de Valores S.A.,Formulario F-33915.01 · Recepción diferida,https://cajadevalores.com.ar/img/Formularios/F-33915.01.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/cvsa_f33915_01_recepcion_diferida.pdf,62e9512adf20a0f1d87d8cc843104bd3eded116f0dab5cde62fd3b4fe55dd601,159865,formulario legado publicado en 2017; evidencia retrospectiva posterior al objetivo,state_bcra;fiscal;debt;Caja;custody;deferred_transfer;matching;form_schema,YES,YES,formulario posterior versus formulario usado en 2008; autorización receptora versus liquidación,USABLE_RETROSPECTIVE_DEFERRED_RECEIPT_SCHEMA,Aporta la contraparte de recepción y matching; no prueba una instrucción ni una liquidación objetivo.
e0_cvsa_communication_10290_tsa_deferred_2020,Caja de Valores S.A.,Comunicado 10290 · archivos TSA y transferencias diferidas,https://www.argentina.gob.ar/sites/default/files/ssn_200818_reestructuracioncomunicadocajavalores.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/cvsa_comunicado_10290_tsa_diferida_2020.pdf,563b680a706d6e875d718653aac2dfd5d681fe92288ceaf59d370f005d716e05,195093,operación de canje 2020; evidencia posterior de separación canal-modalidad,state_bcra;fiscal;debt;Caja;TSA;deferred_transfer;CVSA_code;ISIN,YES,YES,TSA como canal versus modalidad diferida; mapeo contemporáneo 2020 versus operación 2008,USABLE_POST_TARGET_CHANNEL_MODALITY_DISTINCTION,Muestra que TSA y diferida coexisten y que Código CVSA e ISIN son columnas distintas; no prueba el canal de 2008.
e0_byma_nsc_tsa_modality_retirement_2023,Bolsas y Mercados Argentinos S.A.,Instructivo de Liquidaciones · Nuevo Sistema de Custodia,https://data-widgets.byma.com.ar/wp-content/uploads/dlm_uploads/2023/09/Instructivo-Liquidaciones-Nuevo-Sistema-Custod.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v122/binaries/byma_instructivo_liquidaciones_nsc_2023.pdf,51b1bbe59c71c91e8033a5fa05a69182ecc12613c0b836b6e0a4e01a0ab73a0a,269864,migración al Nuevo Sistema de Custodia 2023; evidencia posterior,state_bcra;fiscal;debt;Caja;TSA;custody_code;ISIN;system_migration,YES,YES,regla nueva versus regla histórica; código custodia versus ISIN/código negociación; archivo TSA versus modalidad,USABLE_POST_TARGET_SYSTEM_DISTINCTION_AND_BREAK,Confirma que TSA conserva su formato mientras se eliminan los tipos diferida/inmediata; la regla 2023 no puede retrotraerse a 2008.
e0_banco_columbia_codigo_caja_boden_strip_2009,Banco Columbia S.A.,Estados contables al 30/06/2009 · Anexo A con Identificación Caja de Valores,https://secure.bancocolumbia.com.ar/web/Multimedios/Otros/6937.pdf?v=58,/research/ciclo_ajuste/inputs/historical_retrieval/v123/binaries/banco_columbia_estados_2009_codigo_caja.pdf,ede01d7589e22c16728260b69b7fb92a2810d12ac2c104837716902593935ee2,4788135,tenencias al 2009-06-30; contemporáneo al llamado del cupón separado,state_bcra;fiscal;debt;security_identifiers;Caja;historical_codes;strip_coupon,YES,YES,identificación de especie versus liquidación objetivo; denominación/fecha versus ISIN,USABLE_CONTEMPORANEOUS_CAJA_CODE_TABLE,"La tabla identifica especies mantenidas por el banco; no prueba una entrega, recepción o pago de las recompras objetivo."
e0_banco_patagonia_boden_strip_code_2009,Banco Patagonia S.A.,Financial statements as of 30/06/2009 · Exhibit A securities identification,https://www.bancopatagonia.com.ar/relacionconinversores/english/docs/info_financiera_gestion/estados_contables/financial_statements_june_2009.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v123/binaries/banco_patagonia_estados_junio_2009.pdf,a30201e93043ccb05f45cc4e5bacafe1aabc3ad9386c207fcc6f3365c7b40810,567923,tenencias al 2009-06-30; corroboración bancaria contemporánea independiente,state_bcra;fiscal;debt;security_identifiers;historical_codes;strip_coupon,YES,YES,identificación contable versus Código Caja rotulado; tenencia bancaria versus liquidación objetivo,USABLE_CONTEMPORANEOUS_INDEPENDENT_STRIP_CODE_CORROBORATION,"Corrobora la denominación y el código 5326, pero el encabezado dice Identification y no acredita por sí solo el tipo institucional del código ni la operación objetivo."
e0_caja_sistema_transferencias_electronicas_manual,Caja de Valores S.A.,Sistema de Transferencias Electrónicas · Manual Agentes y Sociedades de Bolsa,https://home.byma.com.ar/sba/descargas/manuales/sliq.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v123/binaries/caja_valores_sistema_transferencias_custodia_sliq.pdf,27110add87fdf7ec658ccf5a94671e4ea4e3ca514f6b4a30343b6589d22c4d20,690848,edición impresa en marzo de 2000; PDF reexportado en 2018,state_bcra;fiscal;debt;Caja;custody;deferred_transfer;immediate_transfer;matching;batch,YES,YES,fecha de impresión versus vigencia/revisión exacta en 2008; modalidad versus ejecución objetivo,USABLE_PRE_TARGET_OPERATIONAL_DEFINITION_EDITION_DATED_VIGENCY_OPEN,La edición está fechada en marzo de 2000 y define el mecanismo; no demuestra por sí sola qué revisión seguía vigente en 2008 ni una operación objetivo.
e0_cnv_res_16189_recepcion_diferida_2009,Comisión Nacional de Valores,Resolución 16.189 · formularios de Recepción Diferida y movimientos de Caja,https://www.cnv.gov.ar/descargas/RD/blob/8726491E-A033-4F6C-ABEF-17B3C8D8E0FE,/research/ciclo_ajuste/inputs/historical_retrieval/v123/binaries/cnv_resolucion_16189_2009_recepcion_diferida.pdf,b0a82f8aa91ac4a58e834eece1ebb2cef0dec91acbfb8d2a8525274114d9a79c,153070,operación y documentación de agosto de 2009; expediente originado por verificación de agosto de 2008,state_bcra;fiscal;debt;CNV;Caja;custody;deferred_receipt;form;movements,YES,YES,práctica 2009 versus vigencia exacta 2008; formulario presentado versus movimiento objetivo,USABLE_NEAR_CONTEMPORANEOUS_DEFERRED_FORM_PRACTICE,Prueba formularios numerados de Recepción Diferida y listados de movimientos en 2009; no prueba la edición vigente ni los registros de las recompras de 2008.
e0_merval_sistema_transferencias_2004_wayback,Mercado de Valores de Buenos Aires / Centro de Atención a Usuarios,Documentación de Sistemas Informáticos · Sistema de Transferencias Electrónicas,https://web.archive.org/web/20040208012932id_/http://www.merval.sba.com.ar:80/sba/asp/sba_sistemas.asp,/research/ciclo_ajuste/inputs/historical_retrieval/v124/binaries/merval_sistemas_transferencias_2004_wayback.html,3a7c5d5f476e5e8ac0266f17e37fe50115e7af2c7c263bc728365df2a7a8e339,11713,captura institucional archivada del 2004-02-08; sistema preexistente al período objetivo,state_bcra;fiscal;debt;Caja;custody;electronic_transfer;system_availability;SCG,YES,YES,disponibilidad pública 2004 versus vigencia exacta 2008; descripción del sistema versus operación objetivo,USABLE_PRE_TARGET_PUBLIC_SYSTEM_AVAILABILITY,Prueba que el sistema y su documentación se ofrecían públicamente en 2004; no identifica la revisión vigente en 2008 ni una transferencia objetivo.
e0_caja_manual_dtc_control_cambios_m32002,Caja de Valores S.A.,Manual del Usuario Cuenta CVSA-DTC MU-32002.03 · control de cambios,https://cajadevalores.com.ar/img/Documentacion/M-32002.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v124/binaries/caja_manual_cuenta_dtc_m32002.pdf,ca36c92b1c39f3be03fd097a643bc48975a43802075ddeb5dcc6625f9d57df8a,1484481,"control de revisiones febrero 2006, septiembre 2007 y mayo 2009; manual paralelo no SLIQ",state_bcra;fiscal;debt;Caja;custody;document_control;revision;effective_date,YES,YES,tabla de revisión de otro manual versus vigencia del manual SLIQ; metadatos versus fecha interna,USABLE_CROSS_MANUAL_REVISION_CONTROL_SCHEMA_NOT_TARGET_VIGENCY,"Demuestra la práctica documental de numerar revisiones y registrar cambios, pero no traslada la revisión MU-32002.03 al sistema de transferencias local ni prueba liquidaciones objetivo."
e0_caja_memoria_estados_2006_archivo_2007,Caja de Valores S.A.,Memoria y Estados Contables · ejercicio finalizado el 31/12/2006,https://web.archive.org/web/20070626113838id_/http://www.cajval.sba.com.ar/pdf/memoria_2007.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v124/binaries/caja_memoria_estados_2006_archivo_2007.pdf,95a89dd4a614adbe6cd1e52d05fab9e00f65efb6196ea997f8ebb1edd2752163,2939580,ejercicios 2005-2006; captura institucional archivada del 2007-06-26,state_bcra;fiscal;debt;Caja;custody;transfers;information_technology;operational_context,YES,YES,actividad e ingresos por transferencias versus modalidad o asiento objetivo; infraestructura institucional versus vigencia de una revisión,USABLE_PRE_TARGET_OPERATIONAL_CONTEXT_ONLY,"Documenta actividad e infraestructura previas a 2008, pero no desagrega transferencias inmediatas/diferidas ni acredita las rondas objetivo."
e0_caja_comunicado_4857_recompra_2008_08_28,Caja de Valores S.A.,Comunicado 4857 · Recompra de Bonos de la Deuda Pública Nacional,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/HandlerArchivoComunicacion.aspx?id=1304&token=HVXfR2gDR2D%2fOJlu%25252bJwAPbtDbCZaRdkSuBFu%25252bzyZOUPax2Srf17WKFjwcJdHPTTtZ%2fL%2fTOMOL2SQmweiLL6s9mdBid%2fEWw%3d%3d,/research/ciclo_ajuste/inputs/historical_retrieval/v125/binaries/caja_comunicado_4857_recompra_2008_08_28.pdf,6a79299e76486843a5289069ba3acb00c249cf0b8625f1bae7c342cdd60076ef,80149,ronda 2008-08-28; recepción 2008-08-29 a 2008-09-01; informe previsto 2008-09-02,state_bcra;fiscal;debt;Caja;custody;target_buyback;deferred_transfer;matching;T3_report,YES,YES,instrucción operativa contemporánea versus transferencia ejecutada; informe prometido versus informe entregado,USABLE_DIRECT_TARGET_CAJA_OPERATIONAL_INSTRUCTION_EXECUTION_OPEN,"Prueba la instrucción de Caja para esta ronda, incluida modalidad, matching, cuentas y reporte previsto; no contiene el lote ejecutado, el informe T+3 emitido ni el pago."
e0_caja_comunicado_4861_recompra_2008_09_04,Caja de Valores S.A.,Comunicado 4861 · Recompra de Bonos · licitación 04/09/2008,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/HandlerArchivoComunicacion.aspx?id=1309&token=R4wsDmamMAIfVzlAe3kvBOen%25252bjAHmR1IpejPtfnbe3rAddmTI%25252brzoNZ6yeigZ8LtCfyTij%2fdPjPQXCmthVbhmJU2s7v4Qg%3d%3d,/research/ciclo_ajuste/inputs/historical_retrieval/v125/binaries/caja_comunicado_4861_recompra_2008_09_04.pdf,ae7a1fa7a3c21b29fe981576341ee3cb22b39ccc6192880425ad1ab324db661e,81406,ronda 2008-09-04; recepción 2008-09-05 a 2008-09-08; informe previsto 2008-09-09,state_bcra;fiscal;debt;Caja;custody;target_buyback;deferred_transfer;matching;T3_report,YES,YES,instrucción operativa contemporánea versus transferencia ejecutada; informe prometido versus informe entregado,USABLE_DIRECT_TARGET_CAJA_OPERATIONAL_INSTRUCTION_EXECUTION_OPEN,"Prueba la instrucción de Caja para esta ronda, incluida modalidad, matching, cuentas y reporte previsto; no contiene el lote ejecutado, el informe T+3 emitido ni el pago."
e0_caja_comunicado_4873_recompra_2008_09_11,Caja de Valores S.A.,Comunicado 4873 · Recompra de Bonos · licitación 11/09/2008,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/HandlerArchivoComunicacion.aspx?id=1320&token=qzHLIRTbKsA%2fRnC%2fIrp0gAMaWeyxgZpRnxNLyWg6HYDiekJGuE3tP%25252b%2f6qCsxkOPdGql2Qj0bQKqToUUvZYlviOzuMCg%3d,/research/ciclo_ajuste/inputs/historical_retrieval/v125/binaries/caja_comunicado_4873_recompra_2008_09_11.pdf,4d941daccbb32acc6a2b28ed9ba87ebfe4fa86c05852bce271fdff93f2e2ef90,81578,ronda 2008-09-11; recepción 2008-09-12 a 2008-09-15; informe previsto 2008-09-16,state_bcra;fiscal;debt;Caja;custody;target_buyback;deferred_transfer;matching;T3_report,YES,YES,instrucción operativa contemporánea versus transferencia ejecutada; informe prometido versus informe entregado,USABLE_DIRECT_TARGET_CAJA_OPERATIONAL_INSTRUCTION_EXECUTION_OPEN,"Prueba la instrucción de Caja para esta ronda, incluida modalidad, matching, cuentas y reporte previsto; no contiene el lote ejecutado, el informe T+3 emitido ni el pago."
e0_caja_comunicado_5152_recompra_strip_2009_06_12,Caja de Valores S.A.,Comunicado 5152 · Recompra cupón 15 BODEN 2012 · CVSA 5326,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/HandlerArchivoComunicacion.aspx?id=1602&token=rUSvHkuw6AEb0yuA1XYH17xHtwEI6qujTrN26pGKRHJuNhb5n0c38s3wjrBL7HeTrQYVg1GmFqWpIXjVSWQy%25252bbBB2sifPw%3d%3d,/research/ciclo_ajuste/inputs/historical_retrieval/v125/binaries/caja_comunicado_5152_recompra_strip_2009_06_12.pdf,a0a3bba2e68fee723873a14bfef631685b4407e21b15dcb1381d4249c28e57ab,101570,licitación 2009-06-12; recepción 2009-06-12 a 2009-06-17; informe previsto 2009-06-18,state_bcra;fiscal;debt;Caja;custody;target_buyback;strip_coupon;CVSA_code;deferred_transfer;matching;T3_report,YES,YES,instrucción operativa contemporánea versus transferencia ejecutada; informe prometido versus informe entregado,USABLE_DIRECT_TARGET_CAJA_OPERATIONAL_INSTRUCTION_AND_EXACT_STRIP_CODE_EXECUTION_OPEN,"Prueba la instrucción de Caja y el código CVSA 5326 para el strip; no contiene el lote ejecutado, el informe T+3 emitido ni el pago."
e0_caja_archive_recompra_2008_query,Caja de Valores S.A.,Archivo de comunicados · filtro tema Recompra · año 2008,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/ListadoComunicadosInstitucional.aspx?c=2,/research/ciclo_ajuste/inputs/historical_retrieval/v126/binaries/caja_archive_recompra_2008.html,ebe50392348978745c22cd29d1e35ae49b1c1712bb042a58e9efc29af1e9a417,28574,consulta actual del archivo para 2008-01-01 a 2008-12-31,state_bcra;fiscal;debt;Caja;archive_search;target_buyback,YES,YES,ausencia en archivo público actual versus inexistencia histórica,USABLE_CURRENT_PUBLIC_ARCHIVE_EXACT_THREE_REPURCHASE_ROWS,"La respuesta devuelve exactamente 4857, 4861 y 4873; no demuestra que nunca haya existido otra comunicación ni que una operación no se ejecutara."
e0_caja_archive_window_2008_09_12_2008_10_10_query,Caja de Valores S.A.,Archivo de comunicados · ventana 12/09/2008–10/10/2008,https://contenidos.sba.com.ar/CAJVAL/vistas/Comunicados/ListadoComunicadosInstitucional.aspx?c=2,/research/ciclo_ajuste/inputs/historical_retrieval/v126/binaries/caja_archive_window_2008-09-12_2008-10-10.html,86b99286f08393a60185f79c3cd819614a6b97da2ac5a9c44316e7b324546b83,56094,consulta actual del archivo para 2008-09-12 a 2008-10-10,state_bcra;fiscal;debt;Caja;archive_search;fourth_round,YES,YES,cobertura de índices públicos versus correspondencia interna; numeración versus contenido,USABLE_CURRENT_PUBLIC_ARCHIVE_CONTINUOUS_4877_4903_WINDOW,"Conserva 27 filas y numeración continua 4877–4903, incluida la zona del 02/10/2008, sin título de recompra; sólo agota la vista pública actual."
e0_argentina_deuda_publica_2008_q3,Ministerio de Economía y Producción · Secretaría de Finanzas,Deuda Pública · tercer trimestre de 2008,https://www.argentina.gob.ar/sites/default/files/deuda_publica_30-09-08.xls,/research/ciclo_ajuste/inputs/historical_retrieval/v126/binaries/deuda_publica_30-09-08.xls,9e986552e6a6b37662046b0b808b78878b52bc885595ed3d0f75eca58f4d0b82,2236928,flujos del tercer trimestre y stock al 2008-09-30,state_bcra;fiscal;debt;buyback;accounting;stock_reduction,YES,YES,valor nominal original versus residual; reducción contable agregada versus entrega y pago individual,USABLE_EXACT_Q3_BODEN_BUYBACK_ACCOUNTING_BRIDGE,"A.5.1 registra USD 16,814m de reducción por recompras BODEN; coincide exactamente con el residual adjudicado agregado, no identifica asientos Caja ni pago por ronda."
e0_argentina_deuda_publica_2008_q4,Ministerio de Economía y Finanzas Públicas · Secretaría de Finanzas,Deuda Pública · cuarto trimestre de 2008,https://www.argentina.gob.ar/sites/default/files/deuda_publica_31-12-2008.xls,/research/ciclo_ajuste/inputs/historical_retrieval/v126/binaries/deuda_publica_31-12-2008.xls,7eae7145e29214a2aaae75384e38f592ce8367a94f920978187417ceef8c2e31,6036992,flujos del cuarto trimestre y acumulado 2008,state_bcra;fiscal;debt;buyback;accounting;GDP_units,YES,YES,recompra contable agregada versus programa objetivo; GDP Units excluidas versus monto cero,USABLE_Q4_AND_ANNUAL_REPURCHASE_ACCOUNTING_WITH_GDP_EXCLUSION,"A.5.1 registra USD 1.506,71011m de Bonos del Canje y A.5.4 USD 1.523,52411m anuales; ambas notas excluyen GDP Units y no asignan el agregado a cada operación."
